Område;Vegkategori;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår;standardavvik;konfidensintervall
Kristiansand kommune;E;Yrkesdøgn;7,6m - 12,5m;November;6,352;99,000;113924;107120;8.138;12.950
Kristiansand kommune;E;Yrkesdøgn;12,5m - 16,0m;November;3,245;99,000;41525;40220;4.110;6.540
Kristiansand kommune;E;Yrkesdøgn;>= 16,0m;November;1,017;99,000;70390;69681;2.139;3.404
Kristiansand kommune;E;Helgedøgn;Alle;November;9,728;99,000;815154;742887;11.750;14.589
Kristiansand kommune;E;Helgedøgn;< 5,6m;November;3,073;99,000;526657;510955;2.066;3.287
Kristiansand kommune;E;Helgedøgn;>= 5,6m;November;11,263;99,000;38803;34875;2.244;3.570
Kristiansand kommune;E;Helgedøgn;5,6m - 7,6m;November;12,511;99,000;12986;11542;4.441;7.067
Kristiansand kommune;E;Helgedøgn;7,6m - 12,5m;November;18,238;99,000;15514;13121;8.551;13.607
Kristiansand kommune;E;Helgedøgn;12,5m - 16,0m;November;-0,930;99,000;4796;4841;1.223;1.946
Kristiansand kommune;E;Helgedøgn;>= 16,0m;November;2,532;99,000;5507;5371;6.462;10.283
Kristiansand kommune;E;Alle;Alle;Desember;-1,445;95,000;5281236;5358670;1.624;1.704
Kristiansand kommune;E;Alle;< 5,6m;Desember;-0,708;94,000;3620879;3646702;1.589;1.973
Kristiansand kommune;E;Alle;>= 5,6m;Desember;-2,170;94,000;355642;363532;2.358;2.928
Kristiansand kommune;E;Alle;5,6m - 7,6m;Desember;2,307;94,000;104092;101745;5.133;6.374
Kristiansand kommune;E;Alle;7,6m - 12,5m;Desember;-3,398;94,000;126322;130766;5.629;6.989
Kristiansand kommune;E;Alle;12,5m - 16,0m;Desember;-7,028;94,000;45549;48992;7.640;9.486
Kristiansand kommune;E;Alle;>= 16,0m;Desember;-2,865;94,000;79679;82029;5.300;6.581
Kristiansand kommune;E;Yrkesdøgn;Alle;Desember;-7,331;96,000;3943683;4255653;2.577;2.705
Kristiansand kommune;E;Yrkesdøgn;< 5,6m;Desember;-6,762;95,000;2676746;2870860;2.678;3.325
Kristiansand kommune;E;Yrkesdøgn;>= 5,6m;Desember;-4,624;95,000;306990;321873;2.652;3.293
