Område;Vegkategori;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår;standardavvik;konfidensintervall
Tromsø;E;Yrkesdøgn;5,6m - 7,6m;November;-4,902;89,000;36780;38676;5.109;12.691
Tromsø;E;Yrkesdøgn;7,6m - 12,5m;November;-11,098;89,000;41663;46864;12.551;31.178
Tromsø;E;Yrkesdøgn;12,5m - 16,0m;November;-26,591;89,000;10278;14001;16.219;40.290
Tromsø;E;Yrkesdøgn;>= 16,0m;November;-2,231;89,000;12838;13131;18.481;45.909
Tromsø;E;Helgedøgn;Alle;November;3,697;88,000;233117;224807;15.038;37.357
Tromsø;E;Helgedøgn;< 5,6m;November;3,209;88,000;221952;215052;15.155;37.647
Tromsø;E;Helgedøgn;>= 5,6m;November;12,911;88,000;11002;9744;8.584;21.324
Tromsø;E;Helgedøgn;5,6m - 7,6m;November;17,659;88,000;3991;3392;13.804;34.290
Tromsø;E;Helgedøgn;7,6m - 12,5m;November;5,837;88,000;3590;3392;4.955;12.309
Tromsø;E;Helgedøgn;12,5m - 16,0m;November;12,985;88,000;1862;1648;2.620;6.509
Tromsø;E;Helgedøgn;>= 16,0m;November;18,826;88,000;1559;1312;40.255;99.998
Tromsø;E;Alle;Alle;Desember;-3,457;81,000;1021142;1057707;4.322;10.738
Tromsø;E;Alle;< 5,6m;Desember;-3,485;81,000;943776;977857;4.561;11.330
Tromsø;E;Alle;>= 5,6m;Desember;-4,784;81,000;75967;79784;8.931;22.185
Tromsø;E;Alle;5,6m - 7,6m;Desember;-7,584;81,000;26126;28270;14.820;36.814
Tromsø;E;Alle;7,6m - 12,5m;Desember;-3,916;81,000;29908;31127;7.607;18.896
Tromsø;E;Alle;12,5m - 16,0m;Desember;-10,943;81,000;8708;9778;15.082;37.465
Tromsø;E;Alle;>= 16,0m;Desember;5,806;81,000;11225;10609;23.578;58.571
Tromsø;E;Yrkesdøgn;Alle;Desember;-8,210;83,000;759598;827539;3.921;9.741
Tromsø;E;Yrkesdøgn;< 5,6m;Desember;-8,534;83,000;692680;757312;4.470;11.105
Tromsø;E;Yrkesdøgn;>= 5,6m;Desember;-6,370;83,000;65703;70173;7.597;18.871
Tromsø;E;Yrkesdøgn;5,6m - 7,6m;Desember;-9,078;83,000;22555;24807;12.394;30.789
Tromsø;E;Yrkesdøgn;7,6m - 12,5m;Desember;-4,781;83,000;26627;27964;7.429;18.455
Tromsø;E;Yrkesdøgn;12,5m - 16,0m;Desember;-16,192;83,000;6796;8109;13.107;32.559
Tromsø;E;Yrkesdøgn;>= 16,0m;Desember;4,649;83,000;9725;9293;23.132;57.462
Tromsø;E;Helgedøgn;Alle;Desember;13,632;78,000;261544;230168;11.346;28.184
Tromsø;E;Helgedøgn;< 5,6m;Desember;13,853;78,000;251096;220545;11.050;27.450
Tromsø;E;Helgedøgn;>= 5,6m;Desember;6,794;78,000;10264;9611;20.137;50.024
Tromsø;E;Helgedøgn;5,6m - 7,6m;Desember;3,119;78,000;3571;3463;27.625;68.624
Tromsø;E;Helgedøgn;7,6m - 12,5m;Desember;3,731;78,000;3281;3163;20.000;49.683
Tromsø;E;Helgedøgn;12,5m - 16,0m;Desember;14,560;78,000;1912;1669;24.615;61.147
Tromsø;E;Helgedøgn;>= 16,0m;Desember;13,982;78,000;1500;1316;33.281;82.675
Tromsø;E;Alle;Alle;Siste 12 måneder;-2,038;89,000;11475611;11714383;5.408;13.434
Tromsø;E;Alle;< 5,6m;Siste 12 måneder;-1,559;89,000;10493736;10659890;4.877;12.115
Tromsø;E;Alle;>= 5,6m;Siste 12 måneder;-7,153;89,000;978332;1053705;9.950;24.717
Tromsø;E;Alle;5,6m - 7,6m;Siste 12 måneder;-6,277;89,000;326607;348483;8.489;21.087
Tromsø;E;Alle;7,6m - 12,5m;Siste 12 måneder;-8,156;89,000;413002;449676;11.900;29.561
Tromsø;E;Alle;12,5m - 16,0m;Siste 12 måneder;-9,598;89,000;112237;124153;13.414;33.323
Tromsø;E;Alle;>= 16,0m;Siste 12 måneder;-3,735;89,000;126486;131393;8.654;21.499
Tromsø;E;Yrkesdøgn;Alle;Siste 12 måneder;-2,239;88,000;8992801;9198800;6.606;16.411
Tromsø;E;Yrkesdøgn;< 5,6m;Siste 12 måneder;-1,623;88,000;8135503;8269685;6.065;15.067
Tromsø;E;Yrkesdøgn;>= 5,6m;Siste 12 måneder;-7,987;88,000;854274;928427;10.501;26.086
Tromsø;E;Yrkesdøgn;5,6m - 7,6m;Siste 12 måneder;-7,132;88,000;283319;305078;9.192;22.835
Tromsø;E;Yrkesdøgn;7,6m - 12,5m;Siste 12 måneder;-8,591;88,000;365881;400267;12.297;30.548
Tromsø;E;Yrkesdøgn;12,5m - 16,0m;Siste 12 måneder;-11,910;88,000;93988;106695;14.390;35.748
Tromsø;E;Yrkesdøgn;>= 16,0m;Siste 12 måneder;-4,555;88,000;111086;116387;9.061;22.508
Tromsø;E;Helgedøgn;Alle;Siste 12 måneder;-1,303;89,000;2482810;2515583;2.540;6.309
Tromsø;E;Helgedøgn;< 5,6m;Siste 12 måneder;-1,338;89,000;2358233;2390205;2.570;6.385
Tromsø;E;Helgedøgn;>= 5,6m;Siste 12 måneder;-0,974;89,000;124058;125278;4.183;10.390
Tromsø;E;Helgedøgn;5,6m - 7,6m;Siste 12 måneder;-0,270;89,000;43288;43405;2.480;6.161
Tromsø;E;Helgedøgn;7,6m - 12,5m;Siste 12 måneder;-4,631;89,000;47121;49409;8.550;21.239
Tromsø;E;Helgedøgn;12,5m - 16,0m;Siste 12 måneder;4,531;89,000;18249;17458;10.475;26.022
Tromsø;E;Helgedøgn;>= 16,0m;Siste 12 måneder;2,626;89,000;15400;15006;8.007;19.891
