Område;Vegkategori;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår;standardavvik;konfidensintervall
Kristiansand;R;Yrkesdøgn;12,5m - 16,0m;Januar;91,791;99,000;19135;9977;53.072;84.450
Kristiansand;R;Yrkesdøgn;>= 16,0m;Januar;21,871;99,000;9573;7855;29.705;47.267
Kristiansand;R;Helgedøgn;Alle;Januar;-6,046;100,000;162557;173017;8.706;13.853
Kristiansand;R;Helgedøgn;< 5,6m;Januar;-7,530;100,000;151614;163961;8.591;13.670
Kristiansand;R;Helgedøgn;>= 5,6m;Januar;20,769;100,000;10926;9047;16.587;26.393
Kristiansand;R;Helgedøgn;5,6m - 7,6m;Januar;6,476;100,000;3502;3289;19.814;31.529
Kristiansand;R;Helgedøgn;7,6m - 12,5m;Januar;25,376;100,000;4753;3791;27.598;43.914
Kristiansand;R;Helgedøgn;12,5m - 16,0m;Januar;42,224;100,000;2277;1601;40.008;63.661
Kristiansand;R;Helgedøgn;>= 16,0m;Januar;7,650;100,000;394;366;31.520;50.156
Kristiansand;R;Alle;Alle;Februar;2,034;99,000;749106;734174;5.469;8.703
Kristiansand;R;Alle;< 5,6m;Februar;0,193;99,000;666077;664794;4.632;7.370
Kristiansand;R;Alle;>= 5,6m;Februar;19,731;99,000;82982;69307;15.448;24.581
Kristiansand;R;Alle;5,6m - 7,6m;Februar;8,410;99,000;23589;21759;21.999;35.006
Kristiansand;R;Alle;7,6m - 12,5m;Februar;15,356;99,000;32505;28178;18.873;30.031
Kristiansand;R;Alle;12,5m - 16,0m;Februar;64,791;99,000;18422;11179;53.653;85.374
Kristiansand;R;Alle;>= 16,0m;Februar;3,357;99,000;8466;8191;25.360;40.354
Kristiansand;R;Yrkesdøgn;Alle;Februar;2,352;99,000;593799;580154;5.948;9.464
Kristiansand;R;Yrkesdøgn;< 5,6m;Februar;0,254;99,000;520010;518693;4.701;7.481
Kristiansand;R;Yrkesdøgn;>= 5,6m;Februar;20,125;99,000;73747;61392;15.363;24.445
