Område;Vegkategori;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår;standardavvik;konfidensintervall
Buskerudbyen;E+R+F+K;Yrkesdøgn;>= 5,6m;August;-4,408;99,000;580198;606952;7.799;4.503
Buskerudbyen;E+R+F+K;Yrkesdøgn;5,6m - 7,6m;August;0,009;99,000;191461;191444;14.674;8.472
Buskerudbyen;E+R+F+K;Yrkesdøgn;7,6m - 12,5m;August;-4,356;99,000;222350;232476;5.252;3.033
Buskerudbyen;E+R+F+K;Yrkesdøgn;12,5m - 16,0m;August;-12,805;99,000;53749;61642;12.862;7.426
Buskerudbyen;E+R+F+K;Yrkesdøgn;>= 16,0m;August;-7,210;99,000;112638;121390;7.188;4.150
Buskerudbyen;E+R+F+K;Helgedøgn;Alle;August;8,908;99,000;1479483;1358476;9.309;5.375
Buskerudbyen;E+R+F+K;Helgedøgn;< 5,6m;August;8,861;99,000;1378997;1266754;9.317;5.380
Buskerudbyen;E+R+F+K;Helgedøgn;>= 5,6m;August;9,898;99,000;100204;91179;14.671;8.471
Buskerudbyen;E+R+F+K;Helgedøgn;5,6m - 7,6m;August;13,815;99,000;37411;32870;20.315;11.729
Buskerudbyen;E+R+F+K;Helgedøgn;7,6m - 12,5m;August;5,136;99,000;44624;42444;10.283;5.937
Buskerudbyen;E+R+F+K;Helgedøgn;12,5m - 16,0m;August;23,227;99,000;10075;8176;33.941;19.597
Buskerudbyen;E+R+F+K;Helgedøgn;>= 16,0m;August;5,267;99,000;8094;7689;41.405;23.906
Buskerudbyen;E+R+F+K;Alle;Alle;September;0,818;97,000;7670265;7608064;2.549;1.311
Buskerudbyen;E+R+F+K;Alle;< 5,6m;September;0,611;97,000;6882581;6840781;2.704;1.390
Buskerudbyen;E+R+F+K;Alle;>= 5,6m;September;3,047;97,000;782983;759834;7.272;3.739
Buskerudbyen;E+R+F+K;Alle;5,6m - 7,6m;September;8,139;97,000;256549;237239;16.163;8.310
Buskerudbyen;E+R+F+K;Alle;7,6m - 12,5m;September;2,144;97,000;309669;303169;5.119;2.632
Buskerudbyen;E+R+F+K;Alle;12,5m - 16,0m;September;-5,145;97,000;71895;75795;13.744;7.066
Buskerudbyen;E+R+F+K;Alle;>= 16,0m;September;0,863;97,000;144870;143631;6.951;3.574
Buskerudbyen;E+R+F+K;Yrkesdøgn;Alle;September;4,506;98,000;5911205;5656350;2.907;1.495
Buskerudbyen;E+R+F+K;Yrkesdøgn;< 5,6m;September;4,421;98,000;5236489;5014789;3.068;1.577
Buskerudbyen;E+R+F+K;Yrkesdøgn;>= 5,6m;September;5,586;98,000;670262;634801;7.747;3.983
Buskerudbyen;E+R+F+K;Yrkesdøgn;5,6m - 7,6m;September;11,421;98,000;215972;193834;17.789;9.146
