Område;Vegkategori;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår;standardavvik;konfidensintervall
Grenland;K;Yrkesdøgn;>= 5,6m;Hittil i år;-15,330;95,000;86706;102405;-;-
Grenland;K;Yrkesdøgn;5,6m - 7,6m;Hittil i år;-16,482;95,000;35698;42743;-;-
Grenland;K;Yrkesdøgn;7,6m - 12,5m;Hittil i år;-14,759;95,000;48110;56440;-;-
Grenland;K;Yrkesdøgn;12,5m - 16,0m;Hittil i år;4,416;95,000;1537;1472;-;-
Grenland;K;Yrkesdøgn;>= 16,0m;Hittil i år;-22,229;95,000;1361;1750;-;-
Grenland;K;Helgedøgn;Alle;Hittil i år;-4,633;96,000;458997;481297;-;-
Grenland;K;Helgedøgn;< 5,6m;Hittil i år;-4,619;96,000;445474;467046;-;-
Grenland;K;Helgedøgn;>= 5,6m;Hittil i år;-5,114;96,000;13508;14236;-;-
Grenland;K;Helgedøgn;5,6m - 7,6m;Hittil i år;-5,453;96,000;5514;5832;-;-
Grenland;K;Helgedøgn;7,6m - 12,5m;Hittil i år;-5,271;96,000;7836;8272;-;-
Grenland;K;Helgedøgn;12,5m - 16,0m;Hittil i år;38,298;96,000;130;94;-;-
Grenland;K;Helgedøgn;>= 16,0m;Hittil i år;-26,316;96,000;28;38;-;-
Grenland;R;Alle;Alle;Januar;-5,780;98,000;1202230;1275985;5.151;12.795
Grenland;R;Alle;< 5,6m;Januar;-5,067;98,000;1107133;1166226;4.797;11.916
Grenland;R;Alle;>= 5,6m;Januar;-13,206;98,000;94979;109430;9.405;23.363
Grenland;R;Alle;5,6m - 7,6m;Januar;-19,705;98,000;30223;37640;11.669;28.987
Grenland;R;Alle;7,6m - 12,5m;Januar;0,935;98,000;39297;38933;6.827;16.959
Grenland;R;Alle;12,5m - 16,0m;Januar;-28,716;98,000;12412;17412;12.789;31.771
Grenland;R;Alle;>= 16,0m;Januar;-15,526;98,000;13047;15445;21.029;52.238
Grenland;R;Yrkesdøgn;Alle;Januar;-5,595;98,000;964473;1021637;5.542;13.766
