"aar_maaned";"stasjon";"felt";"klasse";"trafikkvolum";"trafikkvolum_alle";"trafikkvolum_andel"
2016-06-01;"Klett - E6";"KLETT-E6";"Stor_bil";78887;796451;9,9
2016-06-01;"Klett - E6";"KLETT-E6";"Ukjent";7231;796451;0,91
2016-06-01;"Klett - Rv.707";"KLETT";"Liten_bil";213928;241519;88,58
2016-06-01;"Klett - Rv.707";"KLETT";"Stor_bil";13503;241519;5,59
2016-06-01;"Klett - Rv.707";"KLETT";"Ukjent";14088;241519;5,83
2016-06-01;"Kroppan bru";"KROP-";"Liten_bil";445554;500933;88,94
2016-06-01;"Kroppan bru";"KROP-";"Stor_bil";34935;500933;6,97
2016-06-01;"Kroppan bru";"KROP-";"Ukjent";20444;500933;4,08
2016-06-01;"Landbruksvegen";"LANDB";"Liten_bil";151673;158707;95,57
2016-06-01;"Landbruksvegen";"LANDB";"Stor_bil";4673;158707;2,94
2016-06-01;"Landbruksvegen";"LANDB";"Ukjent";2361;158707;1,49
2016-06-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Liten_bil";66888;74845;89,37
2016-06-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Stor_bil";5503;74845;7,35
2016-06-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Ukjent";2454;74845;3,28
2016-06-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Liten_bil";333003;354236;94,01
2016-06-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Stor_bil";11615;354236;3,28
2016-06-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Ukjent";9618;354236;2,72
2016-06-01;"Ranheim";"RANH-";"Liten_bil";575003;647389;88,82
2016-06-01;"Ranheim";"RANH-";"Stor_bil";58336;647389;9,01
2016-06-01;"Ranheim";"RANH-";"Ukjent";14050;647389;2,17
2016-06-01;"Rv 706 Leangensletta";"Rv706";"Liten_bil";676911;734425;92,17
2016-06-01;"Rv 706 Leangensletta";"Rv706";"Stor_bil";46591;734425;6,34
2016-06-01;"Rv 706 Leangensletta";"Rv706";"Ukjent";10923;734425;1,49
2016-06-01;"Tempeveien";"TEMPE";"Liten_bil";105121;116285;90,4
2016-06-01;"Tempeveien";"TEMPE";"Stor_bil";8948;116285;7,69
2016-06-01;"Tempeveien";"TEMPE";"Ukjent";2216;116285;1,91
2016-06-01;"Thorbjørn Bratts veg";"THBRA";"Liten_bil";423367;443065;95,55
2016-06-01;"Thorbjørn Bratts veg";"THBRA";"Stor_bil";15386;443065;3,47
2016-06-01;"Thorbjørn Bratts veg";"THBRA";"Ukjent";4312;443065;0,97
2016-06-01;"Tillerbrua";"TILLB";"Liten_bil";62156;65681;94,63
2016-06-01;"Tillerbrua";"TILLB";"Stor_bil";2207;65681;3,36
2016-06-01;"Tillerbrua";"TILLB";"Ukjent";1318;65681;2,01
2016-06-01;"Tungasletta";"TUNGA";"Liten_bil";242355;259597;93,36
2016-06-01;"Tungasletta";"TUNGA";"Stor_bil";14058;259597;5,42
2016-06-01;"Tungasletta";"TUNGA";"Ukjent";3184;259597;1,23
2016-06-01;"Være (Gml. E6)";"VÆRE-";"Liten_bil";289400;313459;92,32
2016-06-01;"Være (Gml. E6)";"VÆRE-";"Stor_bil";11517;313459;3,67
2016-06-01;"Være (Gml. E6)";"VÆRE-";"Ukjent";12542;313459;4
2016-07-01;"Bjørndalen (Oslovn.)";"BJØRN";"Liten_bil";229469;258206;88,87
2016-07-01;"Bjørndalen (Oslovn.)";"BJØRN";"Stor_bil";21722;258206;8,41
2016-07-01;"Bjørndalen (Oslovn.)";"BJØRN";"Ukjent";7015;258206;2,72
2016-07-01;"Bratsbergveien";"BRATS";"Liten_bil";144101;154615;93,2
2016-07-01;"Bratsbergveien";"BRATS";"Stor_bil";8725;154615;5,64
2016-07-01;"Bratsbergveien";"BRATS";"Ukjent";1789;154615;1,16
2016-07-01;"Byåsveien";"BYÅSV";"Liten_bil";231838;243836;95,08
2016-07-01;"Byåsveien";"BYÅSV";"Stor_bil";10341;243836;4,24
2016-07-01;"Byåsveien";"BYÅSV";"Ukjent";1657;243836;0,68
2016-07-01;"Bøckmans veg";"BØCKM";"Liten_bil";117492;120142;97,79
2016-07-01;"Bøckmans veg";"BØCKM";"Stor_bil";2036;120142;1,69
2016-07-01;"Bøckmans veg";"BØCKM";"Ukjent";614;120142;0,51
2016-07-01;"Fv 704 Torgårdsletta";"TORGR";"Liten_bil";142572;167627;85,05
2016-07-01;"Fv 704 Torgårdsletta";"TORGR";"Stor_bil";22828;167627;13,62
2016-07-01;"Fv 704 Torgårdsletta";"TORGR";"Ukjent";2227;167627;1,33
2016-07-01;"Gamle Oslovei";"GAMLE";"Liten_bil";91692;95622;95,89
2016-07-01;"Gamle Oslovei";"GAMLE";"Stor_bil";3244;95622;3,39
2016-07-01;"Gamle Oslovei";"GAMLE";"Ukjent";686;95622;0,72
2016-07-01;"Haakon VII s gt ";"H-VII";"Liten_bil";289116;305067;94,77
2016-07-01;"Haakon VII s gt ";"H-VII";"Stor_bil";10067;305067;3,3
2016-07-01;"Haakon VII s gt ";"H-VII";"Ukjent";5884;305067;1,93
2016-07-01;"Klett - E6";"KLETT-E6";"Liten_bil";737754;803614;91,8
2016-07-01;"Klett - E6";"KLETT-E6";"Stor_bil";58684;803614;7,3
2016-07-01;"Klett - E6";"KLETT-E6";"Ukjent";7176;803614;0,89
2016-07-01;"Klett - Rv.707";"KLETT";"Liten_bil";152782;167749;91,08
2016-07-01;"Klett - Rv.707";"KLETT";"Stor_bil";5612;167749;3,35
2016-07-01;"Klett - Rv.707";"KLETT";"Ukjent";9355;167749;5,58
2016-07-01;"Kroppan bru";"KROP-";"Liten_bil";366868;409139;89,67
2016-07-01;"Kroppan bru";"KROP-";"Stor_bil";26903;409139;6,58
2016-07-01;"Kroppan bru";"KROP-";"Ukjent";15368;409139;3,76
2016-07-01;"Landbruksvegen";"LANDB";"Liten_bil";150292;155626;96,57
2016-07-01;"Landbruksvegen";"LANDB";"Stor_bil";3575;155626;2,3
2016-07-01;"Landbruksvegen";"LANDB";"Ukjent";1759;155626;1,13
2016-07-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Liten_bil";44623;49759;89,68
2016-07-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Stor_bil";3349;49759;6,73
2016-07-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Ukjent";1787;49759;3,59
2016-07-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Liten_bil";257885;273811;94,18
2016-07-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Stor_bil";8379;273811;3,06
2016-07-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Ukjent";7547;273811;2,76
2016-07-01;"Ranheim";"RANH-";"Liten_bil";565242;624205;90,55
2016-07-01;"Ranheim";"RANH-";"Stor_bil";44602;624205;7,15
2016-07-01;"Ranheim";"RANH-";"Ukjent";14361;624205;2,3
2016-07-01;"Rv 706 Leangensletta";"Rv706";"Liten_bil";552751;595002;92,9
2016-07-01;"Rv 706 Leangensletta";"Rv706";"Stor_bil";35637;595002;5,99
2016-07-01;"Rv 706 Leangensletta";"Rv706";"Ukjent";6614;595002;1,11
2016-07-01;"Tempeveien";"TEMPE";"Liten_bil";76723;84473;90,83
2016-07-01;"Tempeveien";"TEMPE";"Stor_bil";6119;84473;7,24
2016-07-01;"Tempeveien";"TEMPE";"Ukjent";1631;84473;1,93
2016-07-01;"Thorbjørn Bratts veg";"THBRA";"Liten_bil";311388;324738;95,89
2016-07-01;"Thorbjørn Bratts veg";"THBRA";"Stor_bil";11407;324738;3,51
2016-07-01;"Thorbjørn Bratts veg";"THBRA";"Ukjent";1943;324738;0,6
2016-07-01;"Tillerbrua";"TILLB";"Liten_bil";47067;49613;94,87
2016-07-01;"Tillerbrua";"TILLB";"Stor_bil";1332;49613;2,68
2016-07-01;"Tillerbrua";"TILLB";"Ukjent";1214;49613;2,45
2016-07-01;"Tungasletta";"TUNGA";"Liten_bil";168665;179554;93,94
2016-07-01;"Tungasletta";"TUNGA";"Stor_bil";8505;179554;4,74
2016-07-01;"Tungasletta";"TUNGA";"Ukjent";2384;179554;1,33
2016-07-01;"Være (Gml. E6)";"VÆRE-";"Liten_bil";223929;241016;92,91
2016-07-01;"Være (Gml. E6)";"VÆRE-";"Stor_bil";7666;241016;3,18
2016-07-01;"Være (Gml. E6)";"VÆRE-";"Ukjent";9421;241016;3,91
2016-08-01;"Bjørndalen (Oslovn.)";"BJØRN";"Liten_bil";279763;315090;88,79
2016-08-01;"Bjørndalen (Oslovn.)";"BJØRN";"Stor_bil";25117;315090;7,97
2016-08-01;"Bjørndalen (Oslovn.)";"BJØRN";"Ukjent";10210;315090;3,24
2016-08-01;"Bratsbergveien";"BRATS";"Liten_bil";197276;212446;92,86
2016-08-01;"Bratsbergveien";"BRATS";"Stor_bil";12881;212446;6,06
2016-08-01;"Bratsbergveien";"BRATS";"Ukjent";2289;212446;1,08
2016-08-01;"Byåsveien";"BYÅSV";"Liten_bil";301899;316425;95,41
2016-08-01;"Byåsveien";"BYÅSV";"Stor_bil";12503;316425;3,95
2016-08-01;"Byåsveien";"BYÅSV";"Ukjent";2023;316425;0,64
2016-08-01;"Bøckmans veg";"BØCKM";"Liten_bil";154720;158784;97,44
2016-08-01;"Bøckmans veg";"BØCKM";"Stor_bil";3061;158784;1,93
2016-08-01;"Bøckmans veg";"BØCKM";"Ukjent";1003;158784;0,63
2016-08-01;"Fv 704 Torgårdsletta";"TORGR";"Liten_bil";185982;222071;83,75
2016-08-01;"Fv 704 Torgårdsletta";"TORGR";"Stor_bil";32981;222071;14,85
2016-08-01;"Fv 704 Torgårdsletta";"TORGR";"Ukjent";3108;222071;1,4
2016-08-01;"Gamle Oslovei";"GAMLE";"Liten_bil";118366;123492;95,85
2016-08-01;"Gamle Oslovei";"GAMLE";"Stor_bil";4242;123492;3,44
2016-08-01;"Gamle Oslovei";"GAMLE";"Ukjent";884;123492;0,72
2016-08-01;"Haakon VII s gt ";"H-VII";"Liten_bil";367772;386467;95,16
2016-08-01;"Haakon VII s gt ";"H-VII";"Stor_bil";12322;386467;3,19
2016-08-01;"Haakon VII s gt ";"H-VII";"Ukjent";6373;386467;1,65
2016-08-01;"Klett - E6";"KLETT-E6";"Liten_bil";771839;852025;90,59
2016-08-01;"Klett - E6";"KLETT-E6";"Stor_bil";72920;852025;8,56
2016-08-01;"Klett - E6";"KLETT-E6";"Ukjent";7266;852025;0,85
2016-08-01;"Klett - Rv.707";"KLETT";"Liten_bil";156704;174323;89,89
2016-08-01;"Klett - Rv.707";"KLETT";"Stor_bil";8453;174323;4,85
2016-08-01;"Klett - Rv.707";"KLETT";"Ukjent";9166;174323;5,26
2016-08-01;"Kroppan bru";"KROP-";"Liten_bil";416476;512274;81,3
2016-08-01;"Kroppan bru";"KROP-";"Stor_bil";31249;512274;6,1
2016-08-01;"Kroppan bru";"KROP-";"Ukjent";64549;512274;12,6
2016-08-01;"Landbruksvegen";"LANDB";"Liten_bil";180809;187882;96,24
2016-08-01;"Landbruksvegen";"LANDB";"Stor_bil";4498;187882;2,39
2016-08-01;"Landbruksvegen";"LANDB";"Ukjent";2575;187882;1,37
2016-08-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Liten_bil";64564;71327;90,52
2016-08-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Stor_bil";4388;71327;6,15
2016-08-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Ukjent";2375;71327;3,33
2016-08-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Liten_bil";331927;351533;94,42
2016-08-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Stor_bil";10570;351533;3,01
2016-08-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Ukjent";9036;351533;2,57
2016-08-01;"Ranheim";"RANH-";"Liten_bil";584684;653946;89,41
2016-08-01;"Ranheim";"RANH-";"Stor_bil";54059;653946;8,27
2016-08-01;"Ranheim";"RANH-";"Ukjent";15203;653946;2,32
2016-08-01;"Rv 706 Leangensletta";"Rv706";"Liten_bil";696981;752010;92,68
2016-08-01;"Rv 706 Leangensletta";"Rv706";"Stor_bil";46987;752010;6,25
2016-08-01;"Rv 706 Leangensletta";"Rv706";"Ukjent";8042;752010;1,07
2016-08-01;"Tempeveien";"TEMPE";"Liten_bil";106109;116726;90,9
2016-08-01;"Tempeveien";"TEMPE";"Stor_bil";8438;116726;7,23
2016-08-01;"Tempeveien";"TEMPE";"Ukjent";2179;116726;1,87
2016-08-01;"Thorbjørn Bratts veg";"THBRA";"Liten_bil";435494;456570;95,38
2016-08-01;"Thorbjørn Bratts veg";"THBRA";"Stor_bil";16733;456570;3,66
2016-08-01;"Thorbjørn Bratts veg";"THBRA";"Ukjent";4343;456570;0,95
2016-08-01;"Tillerbrua";"TILLB";"Liten_bil";59701;63325;94,28
2016-08-01;"Tillerbrua";"TILLB";"Stor_bil";1784;63325;2,82
2016-08-01;"Tillerbrua";"TILLB";"Ukjent";1840;63325;2,91
2016-08-01;"Tungasletta";"TUNGA";"Liten_bil";236687;250697;94,41
2016-08-01;"Tungasletta";"TUNGA";"Stor_bil";10930;250697;4,36
2016-08-01;"Tungasletta";"TUNGA";"Ukjent";3080;250697;1,23
2016-08-01;"Være (Gml. E6)";"VÆRE-";"Liten_bil";290542;313748;92,6
2016-08-01;"Være (Gml. E6)";"VÆRE-";"Stor_bil";11575;313748;3,69
2016-08-01;"Være (Gml. E6)";"VÆRE-";"Ukjent";11631;313748;3,71
2016-09-01;"Bjørndalen (Oslovn.)";"BJØRN";"Liten_bil";281908;318618;88,48
2016-09-01;"Bjørndalen (Oslovn.)";"BJØRN";"Stor_bil";26747;318618;8,39
2016-09-01;"Bjørndalen (Oslovn.)";"BJØRN";"Ukjent";9963;318618;3,13
2016-09-01;"Bratsbergveien";"BRATS";"Liten_bil";199666;216292;92,31
2016-09-01;"Bratsbergveien";"BRATS";"Stor_bil";14272;216292;6,6
2016-09-01;"Bratsbergveien";"BRATS";"Ukjent";2354;216292;1,09
2016-09-01;"Byåsveien";"BYÅSV";"Liten_bil";308945;325144;95,02
2016-09-01;"Byåsveien";"BYÅSV";"Stor_bil";14070;325144;4,33
2016-09-01;"Byåsveien";"BYÅSV";"Ukjent";2129;325144;0,65
2016-09-01;"Bøckmans veg";"BØCKM";"Liten_bil";160848;165188;97,37
2016-09-01;"Bøckmans veg";"BØCKM";"Stor_bil";3189;165188;1,93
2016-09-01;"Bøckmans veg";"BØCKM";"Ukjent";1151;165188;0,7
2016-09-01;"Fv 704 Torgårdsletta";"TORGR";"Liten_bil";193320;236514;81,74
2016-09-01;"Fv 704 Torgårdsletta";"TORGR";"Stor_bil";39907;236514;16,87
2016-09-01;"Fv 704 Torgårdsletta";"TORGR";"Ukjent";3287;236514;1,39
2016-09-01;"Gamle Oslovei";"GAMLE";"Liten_bil";117913;123382;95,57
2016-09-01;"Gamle Oslovei";"GAMLE";"Stor_bil";4642;123382;3,76
2016-09-01;"Gamle Oslovei";"GAMLE";"Ukjent";827;123382;0,67
2016-09-01;"Haakon VII s gt ";"H-VII";"Liten_bil";361993;380686;95,09
2016-09-01;"Haakon VII s gt ";"H-VII";"Stor_bil";13835;380686;3,63
2016-09-01;"Haakon VII s gt ";"H-VII";"Ukjent";4858;380686;1,28
2016-09-01;"Klett - E6";"KLETT-E6";"Liten_bil";703630;790028;89,06
2016-09-01;"Klett - E6";"KLETT-E6";"Stor_bil";81013;790028;10,25
2016-09-01;"Klett - E6";"KLETT-E6";"Ukjent";5385;790028;0,68
2016-09-01;"Klett - Rv.707";"KLETT";"Liten_bil";186198;211788;87,92
2016-09-01;"Klett - Rv.707";"KLETT";"Stor_bil";13658;211788;6,45
2016-09-01;"Klett - Rv.707";"KLETT";"Ukjent";11932;211788;5,63
2016-09-01;"Kroppan bru";"KROP-";"Liten_bil";413736;498282;83,03
2016-09-01;"Kroppan bru";"KROP-";"Stor_bil";34273;498282;6,88
2016-09-01;"Kroppan bru";"KROP-";"Ukjent";50273;498282;10,09
2016-09-01;"Landbruksvegen";"LANDB";"Liten_bil";155054;161693;95,89
2016-09-01;"Landbruksvegen";"LANDB";"Stor_bil";4787;161693;2,96
2016-09-01;"Landbruksvegen";"LANDB";"Ukjent";1852;161693;1,15
2016-09-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Liten_bil";67052;75057;89,33
2016-09-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Stor_bil";5031;75057;6,7
2016-09-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Ukjent";2974;75057;3,96
2016-09-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Liten_bil";331580;355055;93,39
2016-09-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Stor_bil";10573;355055;2,98
2016-09-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Ukjent";12902;355055;3,63
2016-09-01;"Ranheim";"RANH-";"Liten_bil";546390;616021;88,7
2016-09-01;"Ranheim";"RANH-";"Stor_bil";56147;616021;9,11
2016-09-01;"Ranheim";"RANH-";"Ukjent";13484;616021;2,19
2016-09-01;"Rv 706 Leangensletta";"Rv706";"Liten_bil";684871;742553;92,23
2016-09-01;"Rv 706 Leangensletta";"Rv706";"Stor_bil";49748;742553;6,7
2016-09-01;"Rv 706 Leangensletta";"Rv706";"Ukjent";7934;742553;1,07
2016-09-01;"Tempeveien";"TEMPE";"Liten_bil";107355;119139;90,11
2016-09-01;"Tempeveien";"TEMPE";"Stor_bil";9517;119139;7,99
2016-09-01;"Tempeveien";"TEMPE";"Ukjent";2267;119139;1,9
2016-09-01;"Thorbjørn Bratts veg";"THBRA";"Liten_bil";433973;454666;95,45
2016-09-01;"Thorbjørn Bratts veg";"THBRA";"Stor_bil";17815;454666;3,92
2016-09-01;"Thorbjørn Bratts veg";"THBRA";"Ukjent";2878;454666;0,63
2016-09-01;"Tillerbrua";"TILLB";"Liten_bil";62986;67283;93,61
2016-09-01;"Tillerbrua";"TILLB";"Stor_bil";2306;67283;3,43
2016-09-01;"Tillerbrua";"TILLB";"Ukjent";1991;67283;2,96
2016-09-01;"Tungasletta";"TUNGA";"Liten_bil";242718;258137;94,03
2016-09-01;"Tungasletta";"TUNGA";"Stor_bil";12441;258137;4,82
2016-09-01;"Tungasletta";"TUNGA";"Ukjent";2978;258137;1,15
2016-09-01;"Være (Gml. E6)";"VÆRE-";"Liten_bil";282644;306079;92,34
2016-09-01;"Være (Gml. E6)";"VÆRE-";"Stor_bil";12369;306079;4,04
2016-09-01;"Være (Gml. E6)";"VÆRE-";"Ukjent";11066;306079;3,62
2016-10-01;"Bjørndalen (Oslovn.)";"BJØRN";"Liten_bil";282025;316585;89,08
2016-10-01;"Bjørndalen (Oslovn.)";"BJØRN";"Stor_bil";24613;316585;7,77
2016-10-01;"Bjørndalen (Oslovn.)";"BJØRN";"Ukjent";9947;316585;3,14
2016-10-01;"Bratsbergveien";"BRATS";"Liten_bil";203942;219859;92,76
2016-10-01;"Bratsbergveien";"BRATS";"Stor_bil";13648;219859;6,21
2016-10-01;"Bratsbergveien";"BRATS";"Ukjent";2269;219859;1,03
2016-10-01;"Byåsveien";"BYÅSV";"Liten_bil";308890;323904;95,36
2016-10-01;"Byåsveien";"BYÅSV";"Stor_bil";13176;323904;4,07
2016-10-01;"Byåsveien";"BYÅSV";"Ukjent";1838;323904;0,57
2016-10-01;"Bøckmans veg";"BØCKM";"Liten_bil";167397;171076;97,85
2016-10-01;"Bøckmans veg";"BØCKM";"Stor_bil";2768;171076;1,62
2016-10-01;"Bøckmans veg";"BØCKM";"Ukjent";911;171076;0,53
2016-10-01;"Fv 704 Torgårdsletta";"TORGR";"Liten_bil";192339;235898;81,53
2016-10-01;"Fv 704 Torgårdsletta";"TORGR";"Stor_bil";40801;235898;17,3
2016-10-01;"Fv 704 Torgårdsletta";"TORGR";"Ukjent";2758;235898;1,17
2016-10-01;"Gamle Oslovei";"GAMLE";"Liten_bil";118239;123677;95,6
2016-10-01;"Gamle Oslovei";"GAMLE";"Stor_bil";4697;123677;3,8
2016-10-01;"Gamle Oslovei";"GAMLE";"Ukjent";741;123677;0,6
2016-10-01;"Haakon VII s gt ";"H-VII";"Liten_bil";368080;386339;95,27
2016-10-01;"Haakon VII s gt ";"H-VII";"Stor_bil";13131;386339;3,4
2016-10-01;"Haakon VII s gt ";"H-VII";"Ukjent";5128;386339;1,33
2016-10-01;"Klett - E6";"KLETT-E6";"Liten_bil";702701;787689;89,21
2016-10-01;"Klett - E6";"KLETT-E6";"Stor_bil";80915;787689;10,27
2016-10-01;"Klett - E6";"KLETT-E6";"Ukjent";4073;787689;0,52
2016-10-01;"Klett - Rv.707";"KLETT";"Liten_bil";180714;202302;89,33
2016-10-01;"Klett - Rv.707";"KLETT";"Stor_bil";10264;202302;5,07
2016-10-01;"Klett - Rv.707";"KLETT";"Ukjent";11324;202302;5,6
2016-10-01;"Kroppan bru";"KROP-";"Liten_bil";470538;511748;91,95
2016-10-01;"Kroppan bru";"KROP-";"Stor_bil";37035;511748;7,24
2016-10-01;"Kroppan bru";"KROP-";"Ukjent";4175;511748;0,82
2016-10-01;"Landbruksvegen";"LANDB";"Liten_bil";165712;172379;96,13
2016-10-01;"Landbruksvegen";"LANDB";"Stor_bil";5002;172379;2,9
2016-10-01;"Landbruksvegen";"LANDB";"Ukjent";1665;172379;0,97
2016-10-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Liten_bil";63840;71306;89,53
2016-10-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Stor_bil";4791;71306;6,72
2016-10-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Ukjent";2675;71306;3,75
2016-10-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Liten_bil";340430;361077;94,28
2016-10-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Stor_bil";9463;361077;2,62
2016-10-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Ukjent";11184;361077;3,1
2016-10-01;"Ranheim";"RANH-";"Liten_bil";560745;619593;90,5
2016-10-01;"Ranheim";"RANH-";"Stor_bil";56345;619593;9,09
2016-10-01;"Ranheim";"RANH-";"Ukjent";2503;619593;0,4
2016-10-01;"Rv 706 Leangensletta";"Rv706";"Liten_bil";697791;753877;92,56
2016-10-01;"Rv 706 Leangensletta";"Rv706";"Stor_bil";49139;753877;6,52
2016-10-01;"Rv 706 Leangensletta";"Rv706";"Ukjent";6947;753877;0,92
2016-10-01;"Tempeveien";"TEMPE";"Liten_bil";116208;127991;90,79
2016-10-01;"Tempeveien";"TEMPE";"Stor_bil";9460;127991;7,39
2016-10-01;"Tempeveien";"TEMPE";"Ukjent";2323;127991;1,81
2016-10-01;"Thorbjørn Bratts veg";"THBRA";"Liten_bil";436749;456886;95,59
2016-10-01;"Thorbjørn Bratts veg";"THBRA";"Stor_bil";17257;456886;3,78
2016-10-01;"Thorbjørn Bratts veg";"THBRA";"Ukjent";2880;456886;0,63
2016-10-01;"Tillerbrua";"TILLB";"Liten_bil";59818;63419;94,32
2016-10-01;"Tillerbrua";"TILLB";"Stor_bil";2274;63419;3,59
2016-10-01;"Tillerbrua";"TILLB";"Ukjent";1327;63419;2,09
2016-10-01;"Tungasletta";"TUNGA";"Liten_bil";248494;263661;94,25
2016-10-01;"Tungasletta";"TUNGA";"Stor_bil";12234;263661;4,64
2016-10-01;"Tungasletta";"TUNGA";"Ukjent";2933;263661;1,11
2016-10-01;"Være (Gml. E6)";"VÆRE-";"Liten_bil";278723;302977;91,99
2016-10-01;"Være (Gml. E6)";"VÆRE-";"Stor_bil";12019;302977;3,97
2016-10-01;"Være (Gml. E6)";"VÆRE-";"Ukjent";12235;302977;4,04
2016-11-01;"Bjørndalen (Oslovn.)";"BJØRN";"Liten_bil";274124;312043;87,85
2016-11-01;"Bjørndalen (Oslovn.)";"BJØRN";"Stor_bil";25225;312043;8,08
2016-11-01;"Bjørndalen (Oslovn.)";"BJØRN";"Ukjent";12694;312043;4,07
2016-11-01;"Bratsbergveien";"BRATS";"Liten_bil";208184;224733;92,64
2016-11-01;"Bratsbergveien";"BRATS";"Stor_bil";13731;224733;6,11
2016-11-01;"Bratsbergveien";"BRATS";"Ukjent";2818;224733;1,25
2016-11-01;"Byåsveien";"BYÅSV";"Liten_bil";309487;325059;95,21
2016-11-01;"Byåsveien";"BYÅSV";"Stor_bil";13552;325059;4,17
2016-11-01;"Byåsveien";"BYÅSV";"Ukjent";2020;325059;0,62
2016-11-01;"Bøckmans veg";"BØCKM";"Liten_bil";170122;173995;97,77
2016-11-01;"Bøckmans veg";"BØCKM";"Stor_bil";2941;173995;1,69
2016-11-01;"Bøckmans veg";"BØCKM";"Ukjent";932;173995;0,54
2016-11-01;"Fv 704 Torgårdsletta";"TORGR";"Liten_bil";186849;228193;81,88
2016-11-01;"Fv 704 Torgårdsletta";"TORGR";"Stor_bil";37885;228193;16,6
2016-11-01;"Fv 704 Torgårdsletta";"TORGR";"Ukjent";3459;228193;1,52
2016-11-01;"Gamle Oslovei";"GAMLE";"Liten_bil";113967;120169;94,84
2016-11-01;"Gamle Oslovei";"GAMLE";"Stor_bil";5334;120169;4,44
2016-11-01;"Gamle Oslovei";"GAMLE";"Ukjent";868;120169;0,72
2016-11-01;"Haakon VII s gt ";"H-VII";"Liten_bil";365377;383428;95,29
2016-11-01;"Haakon VII s gt ";"H-VII";"Stor_bil";13013;383428;3,39
2016-11-01;"Haakon VII s gt ";"H-VII";"Ukjent";5038;383428;1,31
2016-11-01;"Klett - E6";"KLETT-E6";"Liten_bil";627029;710599;88,24
2016-11-01;"Klett - E6";"KLETT-E6";"Stor_bil";79328;710599;11,16
2016-11-01;"Klett - E6";"KLETT-E6";"Ukjent";4242;710599;0,6
2016-11-01;"Klett - Rv.707";"KLETT";"Liten_bil";165428;184341;89,74
2016-11-01;"Klett - Rv.707";"KLETT";"Stor_bil";9146;184341;4,96
2016-11-01;"Klett - Rv.707";"KLETT";"Ukjent";9767;184341;5,3
2016-11-01;"Kroppan bru";"KROP-";"Liten_bil";460973;501908;91,84
2016-11-01;"Kroppan bru";"KROP-";"Stor_bil";38082;501908;7,59
2016-11-01;"Kroppan bru";"KROP-";"Ukjent";2853;501908;0,57
2016-11-01;"Landbruksvegen";"LANDB";"Liten_bil";167414;174237;96,08
2016-11-01;"Landbruksvegen";"LANDB";"Stor_bil";5146;174237;2,95
2016-11-01;"Landbruksvegen";"LANDB";"Ukjent";1677;174237;0,96
2016-11-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Liten_bil";63675;72030;88,4
2016-11-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Stor_bil";5030;72030;6,98
2016-11-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Ukjent";3325;72030;4,62
2016-11-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Liten_bil";331425;354195;93,57
2016-11-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Stor_bil";9913;354195;2,8
2016-11-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Ukjent";12857;354195;3,63
2016-11-01;"Ranheim";"RANH-";"Liten_bil";521232;578488;90,1
2016-11-01;"Ranheim";"RANH-";"Stor_bil";54893;578488;9,49
2016-11-01;"Ranheim";"RANH-";"Ukjent";2363;578488;0,41
2016-11-01;"Rv 706 Leangensletta";"Rv706";"Liten_bil";706753;761055;92,86
2016-11-01;"Rv 706 Leangensletta";"Rv706";"Stor_bil";47576;761055;6,25
