Område;Vegkategori;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår;standardavvik;konfidensintervall
Nedre Glomma;E+R+F+K;Helgedøgn;>= 16,0m;Siste 12 måneder;4,139;97,000;63732;61199;11.962;7.600
Nedre Glomma;E+R+F+K;Alle;Alle;Hittil i år;0,581;97,000;43874790;43621504;1.716;1.090
Nedre Glomma;E+R+F+K;Alle;< 5,6m;Hittil i år;0,388;97,000;40248047;40092596;1.676;1.065
Nedre Glomma;E+R+F+K;Alle;>= 5,6m;Hittil i år;2,757;97,000;3619755;3522627;4.744;3.014
Nedre Glomma;E+R+F+K;Alle;5,6m - 7,6m;Hittil i år;3,923;97,000;1147027;1103730;6.440;4.092
Nedre Glomma;E+R+F+K;Alle;7,6m - 12,5m;Hittil i år;0,537;97,000;1178979;1172687;5.215;3.314
Nedre Glomma;E+R+F+K;Alle;12,5m - 16,0m;Hittil i år;9,908;97,000;552620;502802;24.219;15.388
Nedre Glomma;E+R+F+K;Alle;>= 16,0m;Hittil i år;-0,307;97,000;741129;743408;4.370;2.777
Nedre Glomma;E+R+F+K;Yrkesdøgn;Alle;Hittil i år;-0,098;97,000;33617829;33650792;2.023;1.285
Nedre Glomma;E+R+F+K;Yrkesdøgn;< 5,6m;Hittil i år;-0,315;97,000;30483568;30579835;1.934;1.229
Nedre Glomma;E+R+F+K;Yrkesdøgn;>= 5,6m;Hittil i år;2,042;97,000;3127884;3065296;4.897;3.112
Nedre Glomma;E+R+F+K;Yrkesdøgn;5,6m - 7,6m;Hittil i år;3,023;97,000;971497;942987;6.621;4.207
Nedre Glomma;E+R+F+K;Yrkesdøgn;7,6m - 12,5m;Hittil i år;0,194;97,000;1005896;1003951;4.975;3.161
Nedre Glomma;E+R+F+K;Yrkesdøgn;12,5m - 16,0m;Hittil i år;8,471;97,000;473094;436149;22.637;14.383
Nedre Glomma;E+R+F+K;Yrkesdøgn;>= 16,0m;Hittil i år;-0,705;97,000;677397;682209;4.180;2.656
Nedre Glomma;E+R+F+K;Helgedøgn;Alle;Hittil i år;2,871;97,000;10256961;9970712;2.021;1.284
Nedre Glomma;E+R+F+K;Helgedøgn;< 5,6m;Hittil i år;2,646;97,000;9764479;9512761;2.091;1.328
Nedre Glomma;E+R+F+K;Helgedøgn;>= 5,6m;Hittil i år;7,553;97,000;491871;457331;4.835;3.072
Nedre Glomma;E+R+F+K;Helgedøgn;5,6m - 7,6m;Hittil i år;9,199;97,000;175530;160743;6.751;4.290
Nedre Glomma;E+R+F+K;Helgedøgn;7,6m - 12,5m;Hittil i år;2,576;97,000;173083;168736;8.635;5.486
Nedre Glomma;E+R+F+K;Helgedøgn;12,5m - 16,0m;Hittil i år;19,313;97,000;79526;66653;38.572;24.507
Nedre Glomma;E+R+F+K;Helgedøgn;>= 16,0m;Hittil i år;4,139;97,000;63732;61199;11.962;7.600
Nedre Glomma;E;Alle;Alle;Januar;3,391;100,000;1099044;1062994;-;-
Nedre Glomma;E;Alle;< 5,6m;Januar;3,312;100,000;969875;938778;-;-
Nedre Glomma;E;Alle;>= 5,6m;Januar;3,967;100,000;129016;124093;-;-
Nedre Glomma;E;Alle;5,6m - 7,6m;Januar;2,457;100,000;22348;21812;-;-
Nedre Glomma;E;Alle;7,6m - 12,5m;Januar;1,045;100,000;24761;24505;-;-
Nedre Glomma;E;Alle;12,5m - 16,0m;Januar;11,081;100,000;22043;19844;-;-
Nedre Glomma;E;Alle;>= 16,0m;Januar;3,335;100,000;59864;57932;-;-
Nedre Glomma;E;Yrkesdøgn;Alle;Januar;3,414;100,000;852242;824104;-;-
Nedre Glomma;E;Yrkesdøgn;< 5,6m;Januar;3,347;100,000;736843;712982;-;-
Nedre Glomma;E;Yrkesdøgn;>= 5,6m;Januar;3,823;100,000;115257;111013;-;-
Nedre Glomma;E;Yrkesdøgn;5,6m - 7,6m;Januar;1,410;100,000;19779;19504;-;-
Nedre Glomma;E;Yrkesdøgn;7,6m - 12,5m;Januar;0,375;100,000;21931;21849;-;-
