"trp_id";"year";"day_type";"coverage";"n_days";"n_days_of_year";"valid_length_volume";"valid_speed_volume";"adt";"standard_deviation";"standard_error"
"04904V971774";2020;"WEEKEND";100;112;112;5516;5517;5520;5028;0
"14675V1676379";2020;"WEEKEND";100;112;112;6050;6064;12820;6320;0
"58562V1718862";2020;"WEEKEND";100;112;112;9167;9188;13900;6159;0
"60371V1719219";2020;"WEEKEND";100;112;112;15154;15158;15170;5428;0
"98963V1719019";2020;"WEEKEND";98,21;110;112;23470;23470;23480;5753;73,63
"78251V1719132";2020;"WEEKEND";98,21;110;112;19221;19221;19220;4998;63,97
"58345V1719147";2020;"WEEKEND";100;112;112;18290;18290;18290;4911;0
"65179V1209937";2020;"WEEKEND";100;112;112;17908;17909;17940;4628;0
"12554V971778";2020;"WEEKEND";74,1;83;112;22860;22860;22860;6085;341,4
"15322V971307";2020;"WEEKEND";100;112;112;27148;27148;27160;5766;0
"26266V443149";2020;"WEEKEND";100;112;112;24099;24099;24100;5594;0
"92246V2682281";2020;"WEEKEND";100;112;112;13349;13349;13350;3546;0
"07717V2682280";2020;"WEEKEND";100;112;112;12186;12186;12190;2730;0
"65271V443150";2020;"WEEKEND";100;112;112;28345;28345;28350;6007;0
"71609V444217";2020;"WEEKEND";99,11;111;112;28859;28859;28870;6084;54,81
"94949V444217";2020;"WEEKEND";93,75;105;112;15291;15292;15300;3512;86,07
"21405V443151";2020;"WEEKEND";93,75;105;112;13178;13180;13230;4076;99,89
"52685V444218";2020;"WEEKEND";100;112;112;27262;27262;27270;5587;0
"65758V1796925";2020;"WEEKEND";100;112;112;20569;20613;31060;5805;0
"65345V1796950";2020;"WEEKEND";97,32;109;112;32002;32003;32010;6012;94,67
"00000V1796947";2020;"WEEKEND";97,32;109;112;1597;1597;1600;333;5,24
"18959V1796996";2020;"WEEKEND";97,32;109;112;1552;1552;1550;299;4,71
"57782V443152";2020;"WEEKEND";100;112;112;33209;33210;33250;6261;0
"22761V443202";2020;"WEEKEND";100;112;112;2005;2006;2010;462;0
"71701V443203";2020;"WEEKEND";100;112;112;1009;1009;1050;339;0
"68234V443152";2020;"WEEKEND";99,96;112;112;36220;36220;36360;6654;0
"12357V625212";2020;"WEEKEND";95,49;107;112;23719;23763;36630;6355;130,39
"06154V625229";2020;"WEEKEND";83,03;93;112;6423;6430;6450;1089;46,72
"79676V625225";2020;"WEEKEND";83,03;93;112;5550;5560;5580;933;40,03
"26619V625212";2020;"WEEKEND";83,03;93;112;33853;33854;33860;6607;283,45
"54688V625212";2020;"WEEKEND";100;112;112;45327;45423;46240;10914;0
"69037V625235";2020;"WEEKEND";100;112;112;1901;1901;1900;335;0
"68282V625239";2020;"WEEKEND";29,46;33;112;0;0;0;0;0
"36449V625237";2020;"WEEKEND";100;112;112;1528;1528;1530;293;0
"87424V625212";2020;"WEEKEND";100;112;112;26413;26413;26420;4534;0
"87434V625212";2020;"WEEKEND";75,89;85;112;26815;26815;26820;4385;234,57
"39940V625245";2020;"WEEKEND";75,89;85;112;566;566;570;115;6,15
"27193V2516106";2020;"WEEKEND";75,89;85;112;2340;2340;2340;495;26,48
"91334V625635";2020;"WEEKEND";100;112;112;2393;2393;2390;493;0
"51368V625246";2020;"WEEKEND";100;112;112;624;624;620;130;0
"13447V625213";2020;"WEEKEND";94,64;106;112;54436;54437;54440;9469;213,83
"73125V3145673";2020;"WEEKEND";98,21;110;112;997;998;1000;191;2,44
"47408V625213";2020;"WEEKEND";98,21;110;112;49067;49067;49070;7913;101,27
"67570V625213";2020;"WEEKEND";99,99;112;112;11245;11246;11250;2125;0
"89041V625265";2020;"WEEKEND";99,99;112;112;9002;9002;9000;1683;0
"23392V625266";2020;"WEEKEND";99,99;112;112;8431;8431;8430;1444;0
"90697V625213";2020;"WEEKEND";99,93;112;112;19078;19078;19080;3379;0
"12707V625214";2020;"WEEKEND";95,54;107;112;18528;18528;18530;3482;71,44
"66346V625214";2020;"WEEKEND";99,99;112;112;11185;11185;11190;2165;0
"19702V625216";2020;"WEEKEND";83,04;93;112;9219;9220;9220;1686;72,33
"89094V3154514";2020;"WEEKEND";83,04;93;112;9662;9662;9660;2013;86,36
"04477V625649";2020;"WEEKEND";95,54;107;112;13608;13608;13610;2462;50,51
"05120V625649";2020;"WEEKEND";90,11;101;112;13704;13704;13710;2328;72,92
"89007V625589";2020;"WEEKEND";98,21;110;112;5230;5230;5230;1044;13,36
"07752V625591";2020;"WEEKEND";98,21;110;112;4094;4095;4110;1266;16,2
"33808V625649";2020;"WEEKEND";98,21;110;112;28685;28688;28710;5257;67,28
"62363V625649";2020;"WEEKEND";18,75;21;112;21404;21404;21400;2871;567,26
"90310V625649";2020;"WEEKEND";18,75;21;112;21630;21630;21630;2759;545,13
"23235V625215";2020;"WEEKEND";58,04;65;112;29005;29006;29010;3168;255,69
"23369V625215";2020;"WEEKEND";47,32;53;112;30216;30217;30220;3705;371,03
"87863V625272";2020;"WEEKEND";58,04;65;112;3969;3971;3980;1008;81,36
"26182V625276";2020;"WEEKEND";58,04;65;112;6691;6692;6690;1418;114,45
"08491V625275";2020;"WEEKEND";47,32;53;112;3647;3647;3650;1214;121,58
"40889V625215";2020;"WEEKEND";100;112;112;18287;18325;28760;5022;0
"45557V625215";2020;"WEEKEND";97,29;109;112;18767;18803;29360;5462;86,01
"38023V625278";2020;"WEEKEND";100;112;112;3260;3265;4760;888;0
"06809V625280";2020;"WEEKEND";97,29;109;112;1798;1800;4400;769;12,11
"79854V625215";2020;"WEEKEND";100;112;112;23127;23161;32120;7214;0
"04525V625637";2020;"WEEKEND";100;112;112;2393;2393;2400;435;0
"84967V625637";2020;"WEEKEND";100;112;112;3361;3361;3360;699;0
"32088V444219";2020;"WEEKEND";98,21;110;112;45432;45432;45440;8960;114,67
"66990V444219";2020;"WEEKEND";98,21;110;112;43814;43814;43820;8839;113,13
"86357V444219";2020;"WEEKEND";99,11;111;112;43083;43083;43090;9042;81,46
"30552V444220";2020;"WEEKEND";97,32;109;112;28416;28472;42260;9186;144,65
"80141V444220";2020;"WEEKEND";93,69;105;112;37770;37771;37800;9021;221,08
"73894V444221";2020;"WEEKEND";100;112;112;27792;27793;27800;8504;0
"96571V444221";2020;"WEEKEND";100;112;112;18799;18800;18810;5224;0
"66770V1811554";2020;"WEEKEND";50,89;57;112;19381;19381;19380;4201;391,68
"18788V1811746";2020;"WEEKEND";100;112;112;626;627;1060;1613;0
"63515V1811747";2020;"WEEKEND";100;112;112;616;618;1040;1854;0
"67263V1811577";2020;"WEEKEND";27,68;31;112;12615;12627;19010;4133;634,11
"19949V1811593";2020;"WEEKEND";100;112;112;630;630;630;190;0
"72741V1811592";2020;"WEEKEND";100;112;112;554;554;560;528;0
"87610V1811579";2020;"WEEKEND";100;112;112;13703;13704;13710;5165;0
"35573V2037768";2020;"WEEKEND";97,32;109;112;336;337;530;180;2,83
"76138V2038024";2020;"WEEKEND";97,32;109;112;382;383;750;226;3,56
"70224V2037780";2020;"WEEKEND";97,32;109;112;6714;6735;13260;5100;80,31
"72111V2038086";2020;"WEEKEND";90,97;102;112;436;437;650;147;4,37
"20808V2037771";2020;"WEEKEND";90,97;102;112;103;103;160;44;1,31
"14554V443710";2020;"WEEKEND";90,97;102;112;641;643;960;195;5,8
"95703V2037788";2020;"WEEKEND";100;112;112;14167;14167;14170;5603;0
"38722V2037772";2020;"WEEKEND";97,32;109;112;278;279;450;104;1,64
"68077V2038039";2020;"WEEKEND";97,32;109;112;213;214;450;149;2,35
"86634V2038034";2020;"WEEKEND";97,32;109;112;7689;7705;12110;5092;80,18
"18523V2282344";2020;"WEEKEND";99,98;112;112;111;111;110;39;0
"88780V2282345";2020;"WEEKEND";99,98;112;112;125;126;130;53;0
"52742V2282262";2020;"WEEKEND";99,98;112;112;13134;13134;13140;5450;0
"57808V2282277";2020;"WEEKEND";100;112;112;13332;13332;13340;5491;0
"91169V1801368";2020;"WEEKEND";100;112;112;13488;13488;13490;5493;0
"03310V2823418";2020;"WEEKEND";77,68;87;112;8133;8133;8130;3029;154,12
"51622V2823408";2020;"WEEKEND";66,07;74;112;708;708;710;119;8,09
"44335V2823409";2020;"WEEKEND";66,07;74;112;721;722;730;136;9,25
"72251V2823418";2020;"WEEKEND";66,07;74;112;3395;3395;3400;1123;76,38
"74287V2823418";2020;"WEEKEND";66,07;74;112;4552;4553;4560;2022;137,53
"96356V2823426";2020;"WEEKEND";49,11;55;112;1088;1088;1090;153;14,78
"94363V3179978";2020;"WEEKEND";49,11;55;112;1199;1199;1200;130;12,56
"73028V2823422";2020;"WEEKEND";49,11;55;112;9754;9754;9750;2453;237,02
"56832V2823430";2020;"WEEKEND";38,39;43;112;1806;1806;1810;427;51,34
"45625V2823431";2020;"WEEKEND";38,39;43;112;1874;1875;1880;416;50,02
"62237V2823404";2020;"WEEKEND";38,39;43;112;9561;9562;9560;2279;274,01
"63816V2823438";2020;"WEEKEND";38,39;43;112;661;662;660;139;16,71
"46383V704525";2020;"WEEKEND";38,39;43;112;702;702;700;98;11,78
"54219V2823423";2020;"WEEKEND";38,39;43;112;11070;11070;11070;2079;249,97
"55288V2823441";2020;"WEEKEND";38,39;43;112;888;888;890;223;26,81
"48772V2823442";2020;"WEEKEND";38,39;43;112;1028;1029;1030;180;21,64
"49298V2823522";2020;"WEEKEND";38,39;43;112;11869;11869;11870;2175;261,51
"43324V2822713";2020;"WEEKEND";23,21;26;112;72;79;100;29;5,01
"51612V2822714";2020;"WEEKEND";23,21;26;112;104;107;110;114;19,68
"34043V2822703";2020;"WEEKEND";23,21;26;112;11056;11057;11060;2045;353,02
"27885V2822724";2020;"WEEKEND";8,93;10;112;1271;1271;1270;210;63,66
"72447V2822725";2020;"WEEKEND";8,93;10;112;1543;1543;1540;138;41,83
"71299V2822705";2020;"WEEKEND";8,93;10;112;9495;9495;9500;2089;633,25
"53953V704480";2020;"WEEKEND";100;112;112;10440;10440;10440;2978;0
"16184V1060614";2020;"WEEKEND";100;112;112;10608;10608;10610;3910;0
"04474V1060615";2020;"WEEKEND";100;112;112;9790;9791;9790;3859;0
"87656V1060615";2020;"WEEKEND";100;112;112;13774;13774;13780;4108;0
"41379V1201935";2020;"WEEKEND";97,32;109;112;10283;10283;10280;2552;40,19
"19923V1060616";2020;"WEEKEND";99,11;111;112;12872;12872;12880;4224;38,05
"84996V1060616";2020;"WEEKEND";97,32;109;112;9679;9679;9690;3884;61,16
"57449V2237119";2020;"WEEKEND";100;112;112;6751;6751;6750;3298;0
"13531V1059995";2020;"WEEKEND";100;112;112;6452;6452;6460;3319;0
"81103V1059995";2020;"WEEKEND";87,5;98;112;6208;6208;6210;3305;118,57
"77209V1060620";2020;"WEEKEND";99,99;112;112;5785;5785;5780;2825;0
"44161V2411262";2020;"WEEKEND";100;112;112;4278;4278;4280;2588;0
"63845V2659017";2020;"WEEKEND";66,07;74;112;52;52;50;40;2,72
"93565V2411267";2020;"WEEKEND";100;112;112;4188;4188;4190;2530;0
"46801V2562048";2020;"WEEKEND";100;112;112;4131;4131;4130;2571;0
"88480V2562065";2020;"WEEKEND";100;112;112;4168;4168;4170;2574;0
"32268V1060625";2020;"WEEKEND";100;112;112;4896;4896;4900;2576;0
"48332V1060626";2020;"WEEKEND";97,32;109;112;3377;3377;3380;2356;37,1
"89879V1060627";2020;"WEEKEND";100;112;112;3562;3562;3560;2423;0
"74892V1059997";2020;"WEEKEND";74,11;83;112;4203;4203;4200;2698;151,37
"07983V1059998";2020;"WEEKEND";57,14;64;112;1235;1235;1240;646;53,1
"24919V1060630";2020;"WEEKEND";92,86;104;112;2151;2151;2150;1924;50,65
"24362V72144";2020;"WEEKEND";100;112;112;2123;2131;2200;1821;0
"53222V2438139";2020;"WEEKEND";92,82;104;112;3444;3444;3440;2165;56,99
"62393V72804";2020;"WEEKEND";100;112;112;5376;5376;5380;2149;0
"92382V72805";2020;"WEEKEND";91,96;103;112;5258;5259;5300;2965;83,19
"41300V72150";2020;"WEEKEND";99,1;111;112;4862;4863;4920;2716;24,47
"31770V2799092";2020;"WEEKEND";6,25;7;112;3982;3982;3980;910;334,52
"99593V72151";2020;"WEEKEND";100;112;112;5577;5578;5580;2747;0
"94975V2411852";2020;"WEEKEND";99,99;112;112;7652;7652;7650;3210;0
"97687V72808";2020;"WEEKEND";97,32;109;112;8188;8188;8190;3264;51,4
"15862V72153";2020;"WEEKEND";100;112;112;11058;11058;11060;3025;0
"66126V3112188";2020;"WEEKEND";86,61;97;112;19691;19691;19690;5046;188,34
"41020V3128088";2020;"WEEKEND";100;112;112;644;644;640;215;0
"55570V3128090";2020;"WEEKEND";100;112;112;877;877;880;349;0
"60797V2801059";2020;"WEEKEND";100;112;112;19690;19690;19690;4596;0
"06970V72811";2020;"WEEKEND";100;112;112;30519;30519;30530;5902;0
"21801V72158";2020;"WEEKEND";83,04;93;112;4746;4758;4780;1650;70,79
"20570V72811";2020;"WEEKEND";100;112;112;27198;27214;27380;4726;0
"35002V72811";2020;"WEEKEND";NA;NA;NA;NA;NA;NA;NA;NA
"63028V72219";2020;"WEEKEND";100;112;112;1764;1764;1760;437;0
"30904V72218";2020;"WEEKEND";NA;NA;NA;NA;NA;NA;NA;NA
"44660V72811";2020;"WEEKEND";68,75;77;112;24581;24584;24610;5249;335,9
"40649V2411511";2020;"WEEKEND";100;112;112;3262;3262;3260;806;0
"44210V2411509";2020;"WEEKEND";100;112;112;3570;3570;3580;864;0
"94210V2411536";2020;"WEEKEND";100;112;112;14789;14789;14800;3111;0
"32375V72155";2020;"WEEKEND";100;112;112;12920;12920;12920;3554;0
"41111V72156";2020;"WEEKEND";100;112;112;12132;12132;12130;3347;0
"95081V72156";2020;"WEEKEND";54,46;61;112;9643;9644;9640;3324;288,48
"93228V578071";2020;"WEEKEND";100;112;112;9153;9153;9150;2134;0
"45215V2055284";2020;"WEEKEND";100;112;112;15097;15098;15100;3671;0
"03614V1740869";2020;"WEEKEND";100;112;112;11271;11271;11280;3206;0
"58182V2395192";2020;"WEEKEND";98,21;110;112;9573;9573;9580;3067;39,25
"37345V1742835";2020;"WEEKEND";100;112;112;6362;6362;6360;2393;0
"61777V578597";2020;"WEEKEND";100;112;112;8731;8731;8730;2654;0
"95807V1871351";2020;"WEEKEND";100;112;112;2708;2708;2710;1104;0
"34194V578077";2020;"WEEKEND";100;112;112;1891;1891;1890;524;0
"83441V578079";2020;"WEEKEND";100;112;112;763;763;760;361;0
"32599V578080";2020;"WEEKEND";100;112;112;728;728;730;331;0
"81214V578078";2020;"WEEKEND";100;112;112;2018;2018;2020;538;0
"05420V578059";2020;"WEEKEND";98,21;110;112;2695;2695;2700;1093;13,99
"40729V578598";2020;"WEEKEND";100;112;112;9657;9657;9660;2643;0
"63721V578598";2020;"WEEKEND";100;112;112;2806;2806;2810;1115;0
"63327V578083";2020;"WEEKEND";100;112;112;1704;1704;1700;336;0
"04883V1704241";2020;"WEEKEND";100;112;112;759;760;760;182;0
"47623V578084";2020;"WEEKEND";88,39;99;112;677;677;680;152;5,23
"76881V578085";2020;"WEEKEND";88,39;99;112;1730;1730;1730;353;12,14
"65732V578598";2020;"WEEKEND";100;112;112;2864;2865;2870;1145;0
"68960V578600";2020;"WEEKEND";99,9;112;112;6285;6285;6290;2105;0
"83942V1828479";2020;"WEEKEND";NA;NA;NA;NA;NA;NA;NA;NA
"61841V578063";2020;"WEEKEND";100;112;112;9928;9929;9930;2960;0
"25585V578602";2020;"WEEKEND";100;112;112;6852;6852;6850;2237;0
"27756V578605";2020;"WEEKEND";82,96;93;112;2264;2265;2300;1628;69,84
"31504V578608";2020;"WEEKEND";18,75;21;112;1325;1325;1320;348;68,76
"89711V578609";2020;"WEEKEND";77,68;87;112;2468;2475;2510;1682;85,58
"92316V578609";2020;"WEEKEND";77,68;87;112;2275;2277;2290;921;46,86
"89970V578610";2020;"WEEKEND";100;112;112;2342;2342;2340;1637;0
"91007V578610";2020;"WEEKEND";100;112;112;1886;1886;1890;1467;0
"51478V578612";2020;"WEEKEND";100;112;112;1627;1627;1630;1427;0
"17549V578615";2020;"WEEKEND";100;112;112;1543;1543;1540;1360;0
"00509V885112";2020;"WEEKEND";100;112;112;1343;1343;1340;1333;0
"19085V885118";2020;"WEEKEND";98,18;110;112;2123;2123;2120;1390;17,79
"19474V885911";2020;"WEEKEND";94,64;106;112;2076;2076;2080;1422;32,11
"72557V885913";2020;"WEEKEND";100;112;112;1846;1846;1850;1289;0
"55875V885917";2020;"WEEKEND";74,11;83;112;3227;3228;3230;1575;88,36
"92079V1206412";2020;"WEEKEND";11,61;13;112;4613;4613;4610;1440;377,18
"24732V885127";2020;"WEEKEND";16,96;19;112;8598;8598;8600;1821;382,4
"31475V885919";2020;"WEEKEND";99,99;112;112;2878;2878;2880;1309;0
"71182V885135";2020;"WEEKEND";15,18;17;112;531;531;530;134;30,07
"39676V885922";2020;"WEEKEND";99,95;112;112;1163;1163;1160;1113;0
"62685V885925";2020;"WEEKEND";100;112;112;1351;1355;2010;1173;0
"98609V885926";2020;"WEEKEND";100;112;112;1629;1629;1630;1056;0
"86717V885139";2020;"WEEKEND";100;112;112;2231;2231;2230;1171;0
"69022V3124906";2020;"WEEKEND";11,61;13;112;2012;2012;2010;379;99,27
"23265V885928";2020;"WEEKEND";83,04;93;112;2066;2074;3120;1347;57,79
"06012V885929";2020;"WEEKEND";75,89;85;112;858;861;1150;605;32,36
"55974V2558758";2020;"WEEKEND";100;112;112;1213;1213;1210;986;0
"67127V885933";2020;"WEEKEND";89,26;100;112;1012;1015;1400;1001;32,91
"24290V885934";2020;"WEEKEND";NA;NA;NA;NA;NA;NA;NA;NA
"31059V885934";2020;"WEEKEND";27,68;31;112;847;848;850;311;47,72
"96529V885935";2020;"WEEKEND";99,11;111;112;476;476;480;413;3,72
"88157V885938";2020;"WEEKEND";100;112;112;1903;1903;1900;749;0
"31238V885939";2020;"WEEKEND";100;112;112;1690;1690;1690;741;0
"98841V885940";2020;"WEEKEND";100;112;112;6524;6524;6530;1244;0
"96781V885154";2020;"WEEKEND";53,57;60;112;10013;10020;10040;2244;198,28
"95133V2486014";2020;"WEEKEND";62,5;70;112;1159;1159;1160;472;34,7
"63025V885155";2020;"WEEKEND";100;112;112;519;519;520;228;0
"14354V2486023";2020;"WEEKEND";66,07;74;112;7018;7018;7020;12818;871,84
"31675V885942";2020;"WEEKEND";100;112;112;2588;2588;2590;880;0
"39464V1126283";2020;"WEEKEND";81,25;91;112;2059;2060;2060;1054;48,06
"92486V1126283";2020;"WEEKEND";100;112;112;1925;1925;1930;1002;0
"16882V1126285";2020;"WEEKEND";100;112;112;2171;2171;2170;1030;0
"90978V1126285";2020;"WEEKEND";99,95;112;112;2527;2527;2530;1032;0
"36859V1125764";2020;"WEEKEND";99,11;111;112;1766;1770;2440;989;8,91
"48498V1125765";2020;"WEEKEND";100;112;112;2812;2812;2810;970;0
"32518V1126287";2020;"WEEKEND";95,53;107;112;1957;1962;3500;1037;21,28
"53710V1126287";2020;"WEEKEND";92,86;104;112;2482;2491;3580;1556;40,96
"86172V1125769";2020;"WEEKEND";100;112;112;2541;2541;2540;1140;0
"56742V1126289";2020;"WEEKEND";45,54;51;112;2486;2486;2490;873;90,62
"83641V1126289";2020;"WEEKEND";99,96;112;112;2269;2270;2270;922;0
"72861V2491863";2020;"WEEKEND";NA;NA;NA;NA;NA;NA;NA;NA
"48657V2678479";2020;"WEEKEND";9,78;11;112;628;628;630;111;31,92
"23071V1125776";2020;"WEEKEND";100;112;112;32;32;30;22;0
"58779V1126296";2020;"WEEKEND";100;112;112;3237;3237;3240;927;0
"75365V1126296";2020;"WEEKEND";100;112;112;2236;2237;2240;663;0
"78080V1126298";2020;"WEEKEND";2,68;3;112;257;258;260;176;100,69
"21606V930225";2020;"WEEKEND";100;112;112;751;751;750;465;0
"25779V2413305";2020;"WEEKEND";64,29;72;112;1592;1599;2370;906;64,1
"60303V930233";2020;"WEEKEND";80,33;90;112;6784;6784;6780;1550;72,74
"98318V930235";2020;"WEEKEND";97,32;109;112;5742;5742;5740;1961;30,88
"02250V930593";2020;"WEEKEND";100;112;112;5181;5191;8830;1776;0
"60256V930371";2020;"WEEKEND";99,96;112;112;498;498;500;400;0
"17790V930593";2020;"WEEKEND";100;112;112;1239;1241;4100;1571;0
"65484V930593";2020;"WEEKEND";97,32;109;112;1392;1406;2140;594;9,35
"86951V930595";2020;"WEEKEND";100;112;112;742;743;740;433;0
"57544V930596";2020;"WEEKEND";100;112;112;1352;1358;1360;614;0
"08346V930598";2020;"WEEKEND";100;112;112;658;658;660;401;0
"34500V930598";2020;"WEEKEND";100;112;112;528;528;530;317;0
"93618V930601";2020;"WEEKEND";100;112;112;2647;2647;2650;731;0
"12750V930437";2020;"WEEKEND";100;112;112;348;349;350;112;0
"77347V930245";2020;"WEEKEND";100;112;112;689;689;690;218;0
"49453V930259";2020;"WEEKEND";98,21;110;112;187;187;190;99;1,27
"73311V930605";2020;"WEEKEND";100;112;112;140;142;150;96;0
"74157V930605";2020;"WEEKEND";36,61;41;112;230;231;230;87;10,87
"90476V2801654";2020;"WEEKEND";18,75;21;112;397;398;410;165;32,6
"09413V2801655";2020;"WEEKEND";18,75;21;112;1616;1616;1620;343;67,77
"90101V930271";2020;"WEEKEND";100;112;112;867;867;870;334;0
"56355V2788140";2020;"WEEKEND";100;112;112;414;414;410;189;0
"99160V930279";2020;"WEEKEND";99,1;111;112;647;649;1020;348;3,14
"09333V930400";2020;"WEEKEND";99,1;111;112;329;330;560;238;2,14
"23077V2604164";2020;"WEEKEND";100;112;112;4460;4465;4470;1168;0
"19257V930281";2020;"WEEKEND";100;112;112;4738;4738;4740;1075;0
"66883V930281";2020;"WEEKEND";94,64;106;112;2597;2597;2600;888;20,05
"91582V930281";2020;"WEEKEND";95,54;107;112;1360;1361;1360;587;12,04
"91821V930281";2020;"WEEKEND";95,54;107;112;1062;1062;1060;171;3,51
"64888V1125917";2020;"WEEKEND";80,36;90;112;7486;7486;7490;2197;103,1
"14843V1125937";2020;"WEEKEND";100;112;112;12951;12962;13020;7121;0
"55092V1125799";2020;"WEEKEND";100;112;112;12109;12109;12110;2034;0
"68511V2673383";2020;"WEEKEND";100;112;112;3010;3010;3010;556;0
"31157V2782679";2020;"WEEKEND";100;112;112;2959;2959;2960;533;0
"31958V1125796";2020;"WEEKEND";100;112;112;7312;7312;7310;1291;0
"85147V1201967";2020;"WEEKEND";97,32;109;112;8688;8688;8690;1796;28,28
"61732V1126304";2020;"WEEKEND";98,21;110;112;4547;4547;4550;1473;18,85
"99846V2429627";2020;"WEEKEND";99,11;111;112;3244;3244;3240;1282;11,55
"74376V2491855";2020;"WEEKEND";NA;NA;NA;NA;NA;NA;NA;NA
"47985V2491853";2020;"WEEKEND";95,52;107;112;590;590;590;543;11,14
"91490V1125788";2020;"WEEKEND";100;112;112;551;551;550;538;0
"45313V1125788";2020;"WEEKEND";100;112;112;534;534;540;536;0
"29852V885202";2020;"WEEKEND";98,21;110;112;918;918;920;616;7,88
"29015V885202";2020;"WEEKEND";98,21;110;112;998;999;1000;743;9,51
"25699V885203";2020;"WEEKEND";98,21;110;112;962;1074;2100;3852;49,3
"65823V1668921";2020;"WEEKEND";100;112;112;778;778;780;703;0
"21008V885200";2020;"WEEKEND";97,32;109;112;754;756;1180;995;15,67
"85320V885198";2020;"WEEKEND";100;112;112;1552;1552;1550;850;0
"19425V885198";2020;"WEEKEND";100;112;112;5567;5568;5600;1599;0
"98389V1201959";2020;"WEEKEND";48,21;54;112;3001;3007;4120;1067;104,96
"53019V1201959";2020;"WEEKEND";84,82;95;112;3108;3108;3110;1165;46,78
"03102V885959";2020;"WEEKEND";93,75;105;112;804;807;1200;843;20,66
"27620V885957";2020;"WEEKEND";91,96;103;112;1636;1642;2330;1231;34,54
"25920V885956";2020;"WEEKEND";99,07;111;112;2413;2418;3390;2500;22,52
"01749V885956";2020;"WEEKEND";98,21;110;112;5638;5639;5640;1617;20,7
"71989V885955";2020;"WEEKEND";99,98;112;112;2222;2223;2220;1000;0
"63904V885194";2020;"WEEKEND";99,11;111;112;1759;1760;1770;902;8,13
"92394V885954";2020;"WEEKEND";88,39;99;112;641;645;1270;772;26,55
"76361V1665570";2020;"WEEKEND";67,86;76;112;1024;1024;1020;785;51,28
"01513V1665565";2020;"WEEKEND";NA;NA;NA;NA;NA;NA;NA;NA
"95011V1665559";2020;"WEEKEND";NA;NA;NA;NA;NA;NA;NA;NA
"19632V1665341";2020;"WEEKEND";99,1;111;112;1804;1804;1810;1001;9,02
"61864V885947";2020;"WEEKEND";99,1;111;112;1478;1479;1480;797;7,18
"95678V1125814";2020;"WEEKEND";97,24;109;112;3392;3392;3390;1146;18,05
"31588V886040";2020;"WEEKEND";99,95;112;112;794;794;800;488;0
"14770V885184";2020;"WEEKEND";100;112;112;2276;2276;2280;801;0
"27227V885156";2020;"WEEKEND";100;112;112;414;414;410;224;0
"50043V885183";2020;"WEEKEND";93,75;105;112;495;496;500;343;8,41
"63227V885182";2020;"WEEKEND";100;112;112;439;439;440;326;0
"01777V885181";2020;"WEEKEND";91,07;102;112;333;334;340;330;9,81
"51812V1203972";2020;"WEEKEND";25,89;29;112;225;225;340;140;22,48
"99467V578621";2020;"WEEKEND";95,54;107;112;3547;3547;3550;865;17,75
"00902V578622";2020;"WEEKEND";95,54;107;112;2531;2531;2530;837;17,17
"18672V578623";2020;"WEEKEND";100;112;112;1542;1542;1540;789;0
"84237V578097";2020;"WEEKEND";100;112;112;650;651;650;836;0
"12706V804742";2020;"WEEKEND";100;112;112;1578;1578;1580;556;0
"19690V804744";2020;"WEEKEND";100;112;112;1445;1446;1450;512;0
"94767V804742";2020;"WEEKEND";99,94;112;112;5805;5817;5840;1321;0
"87699V804741";2020;"WEEKEND";100;112;112;8377;8411;12370;2419;0
"30807V804741";2020;"WEEKEND";100;112;112;10807;10807;10810;2271;0
"86349V805605";2020;"WEEKEND";99,99;112;112;10853;10853;10860;2324;0
"04939V804763";2020;"WEEKEND";93,74;105;112;75;75;170;49;1,2
"49530V804761";2020;"WEEKEND";97,32;109;112;120;120;200;73;1,15
"47166V804764";2020;"WEEKEND";97,32;109;112;687;689;1290;238;3,75
"58509V804762";2020;"WEEKEND";94,64;106;112;792;794;1270;274;6,19
"55153V805604";2020;"WEEKEND";97,32;109;112;6513;6536;8750;2910;45,82
"56466V804740";2020;"WEEKEND";100;112;112;3763;3774;5160;2140;0
"18129V804739";2020;"WEEKEND";100;112;112;5111;5112;5110;2185;0
"16793V804739";2020;"WEEKEND";100;112;112;5363;5363;5360;2186;0
"20895V805602";2020;"WEEKEND";99,1;111;112;3371;3379;4710;2124;19,14
"20407V805602";2020;"WEEKEND";100;112;112;4453;4453;4460;2126;0
"74461V805599";2020;"WEEKEND";100;112;112;4667;4667;4670;2143;0
"54929V805598";2020;"WEEKEND";100;112;112;3843;3853;5450;2156;0
"08615V2398666";2020;"WEEKEND";98,21;110;112;2649;2655;3910;1603;20,52
"61137V2423227";2020;"WEEKEND";100;112;112;2755;2762;4290;1600;0
"09047V805597";2020;"WEEKEND";100;112;112;2404;2411;3640;1521;0
"88422V384010";2020;"WEEKEND";100;112;112;1900;1900;1900;1070;0
"55982V384008";2020;"WEEKEND";100;112;112;1827;1833;2500;1225;0
"43916V384471";2020;"WEEKEND";100;112;112;2180;2180;2180;1174;0
"03556V2741763";2020;"WEEKEND";100;112;112;990;990;990;522;0
"48559V2741763";2020;"WEEKEND";100;112;112;848;848;850;470;0
"93356V2741763";2020;"WEEKEND";100;112;112;1161;1161;1160;619;0
"95449V1060638";2020;"WEEKEND";100;112;112;1293;1293;1290;568;0
"92496V1060637";2020;"WEEKEND";92,82;104;112;1502;1502;1500;545;14,35
