Tellepunkt;Veg;Sted;Meter;HP;År;Felt;L.Klasse;ADT;ÅDTavvik;SDT;SDTavvik;YDT;YDTavvik;HDT;HDTavvik;JDT;JDTavvik
400101;FV84;SNARUD N;3450;1;2017;1;20;3938;0;3876;0;4537;0;2618;0;3331;0
400101;FV84;SNARUD N;3450;1;2017;2;20;4199;0;4190;0;4751;1;2983;0;3703;0
1000027;EV39;SVINDLAND;3190;15;2017;R0;20;7122;0;9102;0;7430;0;6445;0;10092;0
400101;FV84;SNARUD N;3450;1;2017;R1;20;3938;0;3876;0;4537;0;2618;0;3331;0
400101;FV84;SNARUD N;3450;1;2017;R2;20;4199;0;4190;0;4751;1;2983;0;3703;0
400203;FV84;BERGSHØGDA;480;2;2017;1;20;3072;3;3005;0;3532;3;2060;2;2496;0
400203;FV84;BERGSHØGDA;480;2;2017;2;20;3190;3;3103;0;3599;3;2290;2;2643;0
1000030;EV18;BANEHEIA ØST;2440;4;2017;R0;20;39445;555;40062;682;45204;606;26764;437;37648;631
400203;FV84;BERGSHØGDA;480;2;2017;R1;20;3072;3;3005;0;3532;3;2060;2;2496;0
400203;FV84;BERGSHØGDA;480;2;2017;R2;20;3190;3;3103;0;3599;3;2290;2;2643;0
400620;FV84;BUTTEKVERN S;4070;2;2017;1;20;4393;0;4345;0;4938;0;3194;0;3754;0
400620;FV84;BUTTEKVERN S;4070;2;2017;2;20;4479;0;4367;0;4978;0;3382;0;3836;0
1000043;FV459;DØLE BRU;100;1;2017;R0;20;929;2;990;8;1042;2;679;2;901;23
400620;FV84;BUTTEKVERN S;4070;2;2017;R1;20;4393;0;4345;0;4938;0;3194;0;3754;0
400620;FV84;BUTTEKVERN S;4070;2;2017;R2;20;4479;0;4367;0;4978;0;3382;0;3836;0
1900262;FV84;SJØVEGAN VEST;2141;3;2017;1;20;854;0;982;0;942;0;661;0;980;0
1900262;FV84;SJØVEGAN VEST;2141;3;2017;2;20;829;0;965;0;904;0;663;0;967;0
1000044;FV455;ØVRE NØDING;3545;2;2017;R0;20;1981;21;2090;0;2164;22;1577;20;1892;0
1900262;FV84;SJØVEGAN VEST;2141;3;2017;R1;20;854;0;982;0;942;0;661;0;980;0
1900262;FV84;SJØVEGAN VEST;2141;3;2017;R2;20;829;0;965;0;904;0;663;0;967;0
1900263;FV84;SJØVEGAN SØR;17060;2;2017;1;20;662;1;836;5;725;1;524;2;842;16
1900263;FV84;SJØVEGAN SØR;17060;2;2017;2;20;653;1;839;6;716;1;515;2;860;17
1000045;FV203;JÅBEKK;450;1;2017;R0;20;3582;0;4115;0;4185;0;2254;0;4072;0
1900263;FV84;SJØVEGAN SØR;17060;2;2017;R1;20;662;1;836;5;725;1;524;2;842;16
1900263;FV84;SJØVEGAN SØR;17060;2;2017;R2;20;653;1;839;6;716;1;515;2;860;17
1900143;FV86;Ballesvikskartunnelen;14042;13;2017;1;20;167;0;276;0;179;0;141;0;318;0
1900143;FV86;Ballesvikskartunnelen;14042;13;2017;2;20;163;0;263;0;174;0;138;0;295;0
1000046;FV590;VOLLAN;1217;1;2017;R0;20;2275;15;2630;0;2541;15;1689;15;2682;0
1900143;FV86;Ballesvikskartunnelen;14042;13;2017;R1;20;167;0;276;0;179;0;141;0;318;0
1900143;FV86;Ballesvikskartunnelen;14042;13;2017;R2;20;163;0;263;0;174;0;138;0;295;0
1900146;FV86;Andsvatnet v/værstasjon;10473;1;2017;1;20;499;2;565;0;555;2;375;2;514;0
1900146;FV86;Andsvatnet v/værstasjon;10473;1;2017;2;20;513;2;590;0;566;3;396;2;544;0
1000047;FV461;SLETEBAKKEN;220;5;2017;R0;20;333;0;383;0;359;0;277;0;373;0
1900146;FV86;Andsvatnet v/værstasjon;10473;1;2017;R1;20;499;2;565;0;555;2;375;2;514;0
1900146;FV86;Andsvatnet v/værstasjon;10473;1;2017;R2;20;513;2;590;0;566;3;396;2;544;0
1900228;FV86;SILSAND ØST;1247;5;2017;1;20;3464;69;3858;0;3927;75;2444;54;3632;0
1900228;FV86;SILSAND ØST;1247;5;2017;2;20;592;24;1149;28;611;24;551;23;869;63
1000048;FV454;DRIVENES;2764;1;2017;R0;20;2021;0;2142;0;2236;0;1547;0;1842;0
1900228;FV86;SILSAND ØST;1247;5;2017;R1;20;3464;69;3858;0;3927;75;2444;54;3632;0
1900228;FV86;SILSAND ØST;1247;5;2017;R2;20;592;24;1149;28;611;24;551;23;869;63
1900229;FV86;SILSAND VEST;55;6;2017;1;20;1512;13;1381;42;1669;14;1166;11;1499;88
1900229;FV86;SILSAND VEST;55;6;2017;2;20;3013;4;3274;0;3370;4;2226;2;3075;0
1000049;FV45;VREISTEBAKKEN;59;1;2017;R0;20;1030;11;1197;0;908;11;1297;11;1331;0
1900229;FV86;SILSAND VEST;55;6;2017;R1;20;1512;13;1381;42;1669;14;1166;11;1499;88
1900229;FV86;SILSAND VEST;55;6;2017;R2;20;3013;4;3274;0;3370;4;2226;2;3075;0
1900251;FV86;FINNFJORDBOTN VEST;1600;3;2017;1;20;3900;3;4109;7;4481;4;2620;2;3788;0
1900251;FV86;FINNFJORDBOTN VEST;1600;3;2017;2;20;3860;7;4096;7;4399;8;2673;5;3770;0
1000052;KV18900;TRETJØNNVEIEN;3280;1;2017;R0;20;2771;30;2605;0;3059;33;2135;24;2048;0
1900251;FV86;FINNFJORDBOTN VEST;1600;3;2017;R1;20;3900;3;4109;7;4481;4;2620;2;3788;0
1900251;FV86;FINNFJORDBOTN VEST;1600;3;2017;R2;20;3860;7;4096;7;4399;8;2673;5;3770;0
600506;FV87;GOMSRUDVEGEN;170;1;2017;1;20;5144;182;5350;250;5711;195;3896;151;4855;232
600506;FV87;GOMSRUDVEGEN;170;1;2017;2;20;4810;171;4873;232;5500;188;3291;133;4352;213
1000057;FV471;LUNDSBRUA BIL;910;2;2017;R0;20;9982;90;8114;187;11310;100;7059;68;7848;220
600506;FV87;GOMSRUDVEGEN;170;1;2017;R1;20;5144;182;5350;250;5711;195;3896;151;4855;232
600506;FV87;GOMSRUDVEGEN;170;1;2017;R2;20;4810;171;4873;232;5500;188;3291;133;4352;213
600006;FV88;NYMOEN;414;1;2017;1;20;1999;0;2007;0;2350;0;1226;0;1709;0
600006;FV88;NYMOEN;414;1;2017;2;20;1972;0;1951;0;2258;0;1341;0;1666;0
1000062;FV471;JERNBANEN;2505;2;2017;R0;20;17415;69;12709;162;19109;75;13684;54;12553;464
600006;FV88;NYMOEN;414;1;2017;R1;20;1999;0;2007;0;2350;0;1226;0;1709;0
600006;FV88;NYMOEN;414;1;2017;R2;20;1972;0;1951;0;2258;0;1341;0;1666;0
2000003;FV98;HANDELSBUKT;11175;1;2017;1;20;186;9;267;23;201;9;153;8;295;25
2000003;FV98;HANDELSBUKT;11175;1;2017;2;20;210;0;350;0;218;0;194;0;410;0
1000063;KV12341;TINNHEIVEIEN;310;1;2017;R0;20;6085;47;6154;125;6821;50;4465;39;5579;167
2000003;FV98;HANDELSBUKT;11175;1;2017;R1;20;186;9;267;23;201;9;153;8;295;25
2000003;FV98;HANDELSBUKT;11175;1;2017;R2;20;210;0;350;0;218;0;194;0;410;0
100106;FV101;PRESTEBAKKE TPK;11198;1;2017;1;20;396;33;483;47;383;32;425;36;522;51
100106;FV101;PRESTEBAKKE TPK;11198;1;2017;2;20;381;32;439;43;404;33;331;29;462;45
1000071;FV456;VÅGSBYGDPORTEN;800;1;2017;R0;20;23104;33;23143;0;26098;37;16512;24;20495;0
100106;FV101;PRESTEBAKKE TPK;11198;1;2017;R1;20;396;33;483;47;383;32;425;36;522;51
100106;FV101;PRESTEBAKKE TPK;11198;1;2017;R2;20;381;32;439;43;404;33;331;29;462;45
1500019;FV103;Valgermo;180;1;2017;1;20;442;0;495;0;481;0;355;0;489;0
1500019;FV103;Valgermo;180;1;2017;2;20;240;0;299;0;258;0;201;0;284;0
1000073;FV453;PININGEN;2220;1;2017;R0;20;3668;0;3936;0;4207;0;2481;0;3458;0
1500019;FV103;Valgermo;180;1;2017;R1;20;442;0;495;0;481;0;355;0;489;0
1500019;FV103;Valgermo;180;1;2017;R2;20;240;0;299;0;258;0;201;0;284;0
700804;FV104;NANSETVEIEN;2670;1;2017;1;20;3681;0;3832;0;4225;0;2482;0;3526;0
700804;FV104;NANSETVEIEN;2670;1;2017;2;20;3259;0;3285;0;3729;0;2224;0;3018;0
1000074;FV453;ÅLEFJÆR;6200;1;2017;R0;20;2892;2;3173;2;3297;2;2000;2;2803;2
700804;FV104;NANSETVEIEN;2670;1;2017;R1;20;3681;0;3832;0;4225;0;2482;0;3526;0
700804;FV104;NANSETVEIEN;2670;1;2017;R2;20;3259;0;3285;0;3729;0;2224;0;3018;0
1900047;FV105;Kveøybrua;105;4;2017;1;20;106;6;125;5;111;6;97;5;126;13
1900047;FV105;Kveøybrua;105;4;2017;2;20;106;6;132;6;112;6;92;5;144;14
1000075;EV18;SKIBÅSEN;23000;93;2017;R0;20;10793;0;11113;0;12675;0;6648;0;10314;0
1900047;FV105;Kveøybrua;105;4;2017;R1;20;106;6;125;5;111;6;97;5;126;13
1900047;FV105;Kveøybrua;105;4;2017;R2;20;106;6;132;6;112;6;92;5;144;14
100135;FV106;BJØRKEBEKK;922;1;2017;1;20;139;13;180;19;131;12;155;14;205;22
100135;FV106;BJØRKEBEKK;922;1;2017;2;20;135;12;161;17;139;12;125;12;174;19
1000101;EV18;HÅNES;896;2;2017;R0;20;29835;0;32532;0;34305;0;19994;0;31976;0
100135;FV106;BJØRKEBEKK;922;1;2017;R1;20;139;13;180;19;131;12;155;14;205;22
100135;FV106;BJØRKEBEKK;922;1;2017;R2;20;135;12;161;17;139;12;125;12;174;19
100146;FV107;BJERRINGLØKKA;722;1;2017;1;20;1048;34;1179;23;1143;36;838;29;1122;0
100146;FV107;BJERRINGLØKKA;722;1;2017;2;20;1081;35;1194;24;1176;37;873;30;1128;0
1000104;EV39;MJÅVANN;4777;2;2017;R0;20;17935;50;12738;190;20076;53;13222;42;13253;422
100146;FV107;BJERRINGLØKKA;722;1;2017;R1;20;1048;34;1179;23;1143;36;838;29;1122;0
100146;FV107;BJERRINGLØKKA;722;1;2017;R2;20;1081;35;1194;24;1176;37;873;30;1128;0
1200142;FV107;JONDALSTUNNELEN;7459;1;2017;1;20;276;1;430;0;280;1;266;0;506;0
1200142;FV107;JONDALSTUNNELEN;7459;1;2017;2;20;289;1;449;0;303;1;260;0;551;0
1000105;EV39;VOLLEBERG;970;3;2017;R0;20;17042;39;19525;0;18848;43;13064;30;19768;0
1200142;FV107;JONDALSTUNNELEN;7459;1;2017;R1;20;276;1;430;0;280;1;266;0;506;0
1200142;FV107;JONDALSTUNNELEN;7459;1;2017;R2;20;289;1;449;0;303;1;260;0;551;0
100003;FV108;BUKKHOLMEN;3702;5;2017;1;20;2957;0;3966;0;3148;0;2539;0;4542;0
100003;FV108;BUKKHOLMEN;3702;5;2017;2;20;2874;0;3868;0;2857;0;2912;0;4460;0
1000107;EV39;LINDELI;660;5;2017;R0;20;9365;0;11544;0;10090;0;7767;0;12448;0
100003;FV108;BUKKHOLMEN;3702;5;2017;R1;20;2957;0;3966;0;3148;0;2539;0;4542;0
100003;FV108;BUKKHOLMEN;3702;5;2017;R2;20;2874;0;3868;0;2857;0;2912;0;4460;0
100011;FV108;VÆRSTEBRUA;1130;3;2017;1;20;2345;-999;2295;-999;2753;-999;1447;-999;2026;-999
100011;FV108;VÆRSTEBRUA;1130;3;2017;2;20;2550;-999;2776;-999;2770;-999;2064;-999;2691;-999
100011;FV108;VÆRSTEBRUA;1130;3;2017;3;20;2655;-999;2759;-999;3035;-999;1820;-999;2593;-999
100011;FV108;VÆRSTEBRUA;1130;3;2017;4;20;2455;-999;2334;-999;2859;-999;1567;-999;2000;-999
1000112;EV39;TRÆDAL;8572;8;2017;R0;20;9631;7;11910;0;10303;8;8151;4;12950;0
100011;FV108;VÆRSTEBRUA;1130;3;2017;R1;20;5000;0;5054;0;5787;0;3267;0;4619;0
100011;FV108;VÆRSTEBRUA;1130;3;2017;R2;20;5005;0;5110;0;5629;0;3631;0;4691;0
100147;FV108;KRÅKERØY BRU;111;50;2017;1;20;5684;0;5924;0;6277;0;4378;0;5657;0
100147;FV108;KRÅKERØY BRU;111;50;2017;2;20;5501;0;5769;0;6121;0;4137;0;5512;0
1000114;EV39;ØSTRE ROM;10275;10;2017;R0;20;7285;25;9343;0;7650;28;6482;17;10487;0
100147;FV108;KRÅKERØY BRU;111;50;2017;R1;20;5684;0;5924;0;6277;0;4378;0;5657;0
100147;FV108;KRÅKERØY BRU;111;50;2017;R2;20;5501;0;5769;0;6121;0;4137;0;5512;0
100215;FV108;HVALERTUNNELEN;5378;7;2017;1;20;1267;0;1833;0;1335;0;1118;0;2259;0
100215;FV108;HVALERTUNNELEN;5378;7;2017;2;20;1257;0;1798;0;1244;0;1286;0;2219;0
1000123;FV44;TJØRSVÅGSTRAND;2380;1;2017;R0;20;3018;12;3424;0;3464;14;2038;7;3334;0
100215;FV108;HVALERTUNNELEN;5378;7;2017;R1;20;1267;0;1833;0;1335;0;1118;0;2259;0
100215;FV108;HVALERTUNNELEN;5378;7;2017;R2;20;1257;0;1798;0;1244;0;1286;0;2219;0
100012;FV109;STABBURET;3715;2;2017;1;20;7592;-999;7084;-999;8633;-999;5299;-999;5972;-999
100012;FV109;STABBURET;3715;2;2017;2;20;3214;-999;3032;-999;3726;-999;2088;-999;2555;-999
100012;FV109;STABBURET;3715;2;2017;3;20;5490;-999;5438;-999;6328;-999;3643;-999;4978;-999
100012;FV109;STABBURET;3715;2;2017;4;20;9697;-999;9425;-999;10983;-999;6865;-999;8412;-999
1000126;RV41;BJØRNDALEN;670;1;2017;R0;20;11841;0;12523;0;13284;0;8663;0;11765;0
100012;FV109;STABBURET;3715;2;2017;R1;20;13081;0;12523;0;14962;0;8942;0;10950;0
100012;FV109;STABBURET;3715;2;2017;R2;20;12911;0;12458;0;14709;0;8954;0;10967;0
100145;FV109;GLEMMEN;2072;2;2017;1;20;2136;-999;1904;-999;2639;-999;1027;-999;1440;-999
100145;FV109;GLEMMEN;2072;2;2017;2;20;2402;-999;2236;-999;2916;-999;1271;-999;1803;-999
100145;FV109;GLEMMEN;2072;2;2017;3;20;10526;-999;10225;-999;11899;-999;7503;-999;9141;-999
100145;FV109;GLEMMEN;2072;2;2017;4;20;10284;-999;9996;-999;11616;-999;7350;-999;8941;-999
1000130;RV41;LUNDSHAUG;4340;2;2017;R0;20;1806;11;2043;42;1999;12;1382;9;2138;93
100145;FV109;GLEMMEN;2072;2;2017;R1;20;12662;0;12128;0;14538;0;8530;0;10581;0
100145;FV109;GLEMMEN;2072;2;2017;R2;20;12686;0;12232;0;14532;0;8621;0;10744;0
100163;FV109;ROLVSØYSUND BRU;4352;3;2017;1;20;9169;0;8721;0;10470;0;6304;0;7562;0
100163;FV109;ROLVSØYSUND BRU;4352;3;2017;2;20;7712;0;7420;0;8709;0;5519;0;6540;0
1000134;FV401;SUKKEVANN;910;2;2017;R0;20;2965;0;3617;0;3187;0;2475;0;3833;0
100163;FV109;ROLVSØYSUND BRU;4352;3;2017;R1;20;9169;0;8721;0;10470;0;6304;0;7562;0
100163;FV109;ROLVSØYSUND BRU;4352;3;2017;R2;20;7712;0;7420;0;8709;0;5519;0;6540;0
100235;FV109;FYLKESHUSET;699;4;2017;1;20;3114;0;2773;0;3630;0;1978;0;2419;0
100235;FV109;FYLKESHUSET;699;4;2017;2;20;2964;0;2565;0;3435;0;1929;0;2286;0
1000136;FV3;TORSVIK;1820;1;2017;R0;20;2036;0;1610;0;2233;0;1602;0;1607;0
100235;FV109;FYLKESHUSET;699;4;2017;R1;20;3114;0;2773;0;3630;0;1978;0;2419;0
100235;FV109;FYLKESHUSET;699;4;2017;R2;20;2964;0;2565;0;3435;0;1929;0;2286;0
100267;FV109;TORSBEKKDALEN;258;51;2017;1;20;3877;0;3665;0;4363;0;2808;0;3052;0
100267;FV109;TORSBEKKDALEN;258;51;2017;2;20;4182;0;4014;0;4688;0;3067;0;3348;0
1000149;FV42;ÅSEMOEN;22634;3;2017;R0;20;454;6;577;22;442;6;479;6;666;36
100267;FV109;TORSBEKKDALEN;258;51;2017;R1;20;3877;0;3665;0;4363;0;2808;0;3052;0
100267;FV109;TORSBEKKDALEN;258;51;2017;R2;20;4182;0;4014;0;4688;0;3067;0;3348;0
100184;FV110;RAKKESTADSVINGEN ØST;672;1;2017;1;20;6105;0;6389;0;6743;0;4699;0;5908;0
100184;FV110;RAKKESTADSVINGEN ØST;672;1;2017;2;20;5646;0;5921;0;6170;0;4491;0;5502;0
1000152;FV42;OSEN;3815;6;2017;R0;20;801;10;950;0;796;10;813;10;965;0
100184;FV110;RAKKESTADSVINGEN ØST;672;1;2017;R1;20;6105;0;6389;0;6743;0;4699;0;5908;0
100184;FV110;RAKKESTADSVINGEN ØST;672;1;2017;R2;20;5646;0;5921;0;6170;0;4491;0;5502;0
100228;FV110;SOLBERG VEST;7613;2;2017;1;20;3815;0;4641;0;4080;0;3230;0;4836;0
100228;FV110;SOLBERG VEST;7613;2;2017;2;20;3643;0;4460;0;3885;0;3112;0;4638;0
1000153;RV9;GRIM;247;1;2017;R0;20;10616;23;10917;90;11927;25;7728;19;10351;252
100228;FV110;SOLBERG VEST;7613;2;2017;R1;20;3815;0;4641;0;4080;0;3230;0;4836;0
100228;FV110;SOLBERG VEST;7613;2;2017;R2;20;3643;0;4460;0;3885;0;3112;0;4638;0
1500126;FV110;Brauta;4786;2;2017;1;20;4731;14;4991;0;5604;17;2807;8;4303;0
1500126;FV110;Brauta;4786;2;2017;2;20;3664;12;3678;0;4403;14;2037;6;3048;0
1000155;RV9;HØYEKLEIVENE;2500;4;2017;R0;20;3717;0;3837;1;4074;0;2930;0;3711;2
1500126;FV110;Brauta;4786;2;2017;R1;20;4731;14;4991;0;5604;17;2807;8;4303;0
1500126;FV110;Brauta;4786;2;2017;R2;20;3664;12;3678;0;4403;14;2037;6;3048;0
500517;FV111;KOPPERUD;3360;3;2017;1;20;3409;0;3356;0;3794;0;2563;0;2884;0
500517;FV111;KOPPERUD;3360;3;2017;2;20;3602;0;3564;0;3995;0;2736;0;3061;0
1000159;RV9;KILE;3689;6;2017;R0;20;2317;0;2665;0;2300;0;2355;0;2843;0
500517;FV111;KOPPERUD;3360;3;2017;R1;20;3409;0;3356;0;3794;0;2563;0;2884;0
500517;FV111;KOPPERUD;3360;3;2017;R2;20;3602;0;3564;0;3995;0;2736;0;3061;0
1500166;FV111;Fremmerholen;3100;2;2017;1;20;914;18;987;0;1051;20;612;13;874;0
1500166;FV111;Fremmerholen;3100;2;2017;2;20;1041;20;1138;0;1181;22;732;15;1003;0
1000165;FV460;RØDBERG;25942;1;2017;R0;20;2777;0;3478;0;3050;0;2177;0;3851;0
1500166;FV111;Fremmerholen;3100;2;2017;R1;20;914;18;987;0;1051;20;612;13;874;0
1500166;FV111;Fremmerholen;3100;2;2017;R2;20;1041;20;1138;0;1181;22;732;15;1003;0
1500197;FV111;Spjelkavik N.;406;3;2017;1;20;4428;62;4525;178;5035;71;3091;42;4108;165
1500197;FV111;Spjelkavik N.;406;3;2017;2;20;4345;29;4211;60;4900;33;3122;20;3299;0
1000166;FV460;SKOFTELAND;2436;2;2017;R0;20;1936;27;2274;93;2093;28;1590;24;2458;109
1500197;FV111;Spjelkavik N.;406;3;2017;R1;20;4428;62;4525;178;5035;71;3091;42;4108;165
1500197;FV111;Spjelkavik N.;406;3;2017;R2;20;4345;29;4211;60;4900;33;3122;20;3299;0
100152;FV112;HAUGE BRU;7438;1;2017;1;20;2207;0;2157;0;2565;0;1420;0;1810;0
100152;FV112;HAUGE BRU;7438;1;2017;2;20;2108;0;2055;0;2443;0;1371;0;1712;0
1000189;FV456;KJOS;3450;1;2017;R0;20;16847;207;17722;197;18795;229;12558;155;17258;449
100152;FV112;HAUGE BRU;7438;1;2017;R1;20;2207;0;2157;0;2565;0;1420;0;1810;0
100152;FV112;HAUGE BRU;7438;1;2017;R2;20;2108;0;2055;0;2443;0;1371;0;1712;0
100164;FV114;NORDBY SØR;1810;1;2017;1;20;894;0;948;0;1007;0;646;0;863;0
100164;FV114;NORDBY SØR;1810;1;2017;2;20;908;0;954;0;1007;0;690;0;868;0
1000191;FV461;BRENNÅSEN;626;1;2017;R0;20;7781;0;7659;0;8739;0;5671;0;6596;0
100164;FV114;NORDBY SØR;1810;1;2017;R1;20;894;0;948;0;1007;0;646;0;863;0
100164;FV114;NORDBY SØR;1810;1;2017;R2;20;908;0;954;0;1007;0;690;0;868;0
100222;FV114;GREÅKERDALEN;2856;4;2017;1;20;2253;0;2085;0;2596;0;1499;0;1676;0
100222;FV114;GREÅKERDALEN;2856;4;2017;2;20;2129;0;1944;0;2464;0;1391;0;1562;0
1000207;FV465;LIKNES;1022;6;2017;R0;20;1539;7;1613;0;1654;8;1285;6;1583;0
100222;FV114;GREÅKERDALEN;2856;4;2017;R1;20;2253;0;2085;0;2596;0;1499;0;1676;0
100222;FV114;GREÅKERDALEN;2856;4;2017;R2;20;2129;0;1944;0;2464;0;1391;0;1562;0
1000284;FV114;ROSSELAND;930;1;2017;1;20;695;1;692;3;752;1;570;0;601;2
1000284;FV114;ROSSELAND;930;1;2017;2;20;613;1;614;3;669;1;489;0;528;1
1000218;FV455;MJÅLAND;4040;6;2017;R0;20;777;5;774;0;797;6;735;4;717;0
1000284;FV114;ROSSELAND;930;1;2017;R1;20;695;1;692;3;752;1;570;0;601;2
1000284;FV114;ROSSELAND;930;1;2017;R2;20;613;1;614;3;669;1;489;0;528;1
100166;FV115;SKIPTVET NORD;9482;2;2017;1;20;2213;0;2216;0;2475;0;1638;0;1917;0
100166;FV115;SKIPTVET NORD;9482;2;2017;2;20;2224;0;2224;0;2521;0;1571;0;1921;0
1000220;FV468;SELAND;3391;1;2017;R0;20;754;9;921;0;817;10;615;6;917;0
100166;FV115;SKIPTVET NORD;9482;2;2017;R1;20;2213;0;2216;0;2475;0;1638;0;1917;0
100166;FV115;SKIPTVET NORD;9482;2;2017;R2;20;2224;0;2224;0;2521;0;1571;0;1921;0
200117;FV115;LØKEN;14400;1;2017;1;20;1103;0;1119;0;1214;0;858;0;965;0
200117;FV115;LØKEN;14400;1;2017;2;20;1085;0;1106;0;1212;0;805;0;967;0
1000226;FV405;KVARSTEIN;281;2;2017;R0;20;7598;0;7470;0;8648;0;5286;0;6323;0
200117;FV115;LØKEN;14400;1;2017;R1;20;1103;0;1119;0;1214;0;858;0;965;0
200117;FV115;LØKEN;14400;1;2017;R2;20;1085;0;1106;0;1212;0;805;0;967;0
100133;FV116;SKÅRA;6493;2;2017;1;20;2913;7;3231;0;3170;9;2348;4;3170;0
100133;FV116;SKÅRA;6493;2;2017;2;20;2802;7;3068;0;3043;8;2272;4;3020;0
1000246;EV39;FJELLRO;1941;2;2017;R0;20;22994;0;24897;0;25907;0;16580;0;24288;0
100133;FV116;SKÅRA;6493;2;2017;R1;20;2913;7;3231;0;3170;9;2348;4;3170;0
100133;FV116;SKÅRA;6493;2;2017;R2;20;2802;7;3068;0;3043;8;2272;4;3020;0
100220;FV116;TOMB SØR;7860;1;2017;1;20;2100;102;2371;121;2293;110;1676;84;2310;63
100220;FV116;TOMB SØR;7860;1;2017;2;20;2056;100;2316;118;2236;108;1661;82;2262;62
1000270;FV28;FESTNINGSGATA;370;1;2017;R0;20;8992;37;9228;69;10300;43;6111;25;8842;144
100220;FV116;TOMB SØR;7860;1;2017;R1;20;2100;102;2371;121;2293;110;1676;84;2310;63
100220;FV116;TOMB SØR;7860;1;2017;R2;20;2056;100;2316;118;2236;108;1661;82;2262;62
100248;FV117;ÅLEKILENE;5707;2;2017;1;20;4254;53;4777;0;4592;60;3510;35;4762;0
100248;FV117;ÅLEKILENE;5707;2;2017;2;20;4273;52;4807;0;4649;59;3445;35;4776;0
1000272;FV32;STOKKÅSEN;350;1;2017;R0;20;10664;1;10858;0;13287;1;4889;1;9702;0
100248;FV117;ÅLEKILENE;5707;2;2017;R1;20;4254;53;4777;0;4592;60;3510;35;4762;0
100248;FV117;ÅLEKILENE;5707;2;2017;R2;20;4273;52;4807;0;4649;59;3445;35;4776;0
100006;FV118;SVINESUND;1028;1;2017;1;20;4587;0;5480;0;4148;0;5555;0;6120;0
100006;FV118;SVINESUND;1028;1;2017;2;20;2557;0;2923;0;2474;0;2739;0;3100;0
1000273;FV32;BARSELVANNET;2450;1;2017;R0;20;8200;0;9553;0;9515;0;5303;0;10197;0
100006;FV118;SVINESUND;1028;1;2017;R1;20;4587;0;5480;0;4148;0;5555;0;6120;0
100006;FV118;SVINESUND;1028;1;2017;R2;20;2557;0;2923;0;2474;0;2739;0;3100;0
100010;FV118;TUNE KIRKE;3660;5;2017;1;20;7278;0;6989;0;8315;0;4994;0;5868;0
100010;FV118;TUNE KIRKE;3660;5;2017;2;20;6917;0;6623;0;7851;0;4862;0;5673;0
1000275;EV18;PRESTEBEKKEN;960;4;2017;R0;20;36832;36;39055;0;41610;40;26313;28;37820;0
100010;FV118;TUNE KIRKE;3660;5;2017;R1;20;7278;0;6989;0;8315;0;4994;0;5868;0
100010;FV118;TUNE KIRKE;3660;5;2017;R2;20;6917;0;6623;0;7851;0;4862;0;5673;0
100112;FV118;HØYDEN;12014;9;2017;1;20;9292;0;9280;0;10320;0;7028;0;8531;0
100112;FV118;HØYDEN;12014;9;2017;2;20;8701;-999;8691;-999;9660;-999;6588;-999;8051;-999
100112;FV118;HØYDEN;12014;9;2017;4;20;229;-999;260;-999;269;-999;141;-999;224;-999
1000278;EV18;TIMENES;0;2;2017;R0;20;39068;8;42249;0;44683;12;26705;0;41376;0
100112;FV118;HØYDEN;12014;9;2017;R1;20;9292;0;9280;0;10320;0;7028;0;8531;0
100112;FV118;HØYDEN;12014;9;2017;R2;20;8929;0;8952;0;9929;0;6729;0;8275;0
100127;FV118;HALMSTAD SØR;6343;9;2017;1;20;4407;124;4611;174;4915;135;3288;99;4221;191
100127;FV118;HALMSTAD SØR;6343;9;2017;2;20;4159;119;4416;168;4685;130;3000;93;4059;185
1000284;FV114;ROSSELAND;930;1;2017;R0;20;1308;1;1306;4;1421;1;1059;1;1129;2
100127;FV118;HALMSTAD SØR;6343;9;2017;R1;20;4407;124;4611;174;4915;135;3288;99;4221;191
100127;FV118;HALMSTAD SØR;6343;9;2017;R2;20;4159;119;4416;168;4685;130;3000;93;4059;185
100138;FV118;INGEDAL;6910;2;2017;1;20;1251;0;1548;0;1295;0;1156;0;1571;0
100138;FV118;INGEDAL;6910;2;2017;2;20;1289;0;1590;0;1372;0;1108;0;1635;0
1000287;EV18;Prestebekken til bruk;975;4;2017;R0;20;43461;181;45297;0;49165;203;30903;131;42666;0
100138;FV118;INGEDAL;6910;2;2017;R1;20;1251;0;1548;0;1295;0;1156;0;1571;0
100138;FV118;INGEDAL;6910;2;2017;R2;20;1289;0;1590;0;1372;0;1108;0;1635;0
100183;FV118;SARPSFOSSEN BRU;710;5;2017;1;20;3579;-999;3273;-999;4005;-999;2642;-999;3429;-999
100183;FV118;SARPSFOSSEN BRU;710;5;2017;2;20;10155;0;9621;0;11292;0;7652;0;8524;0
100183;FV118;SARPSFOSSEN BRU;710;5;2017;3;20;6932;-999;6756;-999;7704;-999;5232;-999;5302;-999
1000288;FV471;PRESTHEIA;460;1;2017;R0;20;7259;24;6564;92;8538;27;4442;17;4178;0
100183;FV118;SARPSFOSSEN BRU;710;5;2017;R1;20;10511;0;10029;0;11709;0;7873;0;8731;0
100183;FV118;SARPSFOSSEN BRU;710;5;2017;R2;20;10155;0;9621;0;11292;0;7652;0;8524;0
