"point_id";"easter_day";"total_volume";"included_days";"period"
"00000V1993681";"Fredag";16267;1;"2017-2019"
"00000V1993681";"Lørdag";7824;1;"2017-2019"
"00000V1993681";"Palmesøndag";6671;1;"2017-2019"
"00000V1993681";"Mandag";11901;1;"2017-2019"
"00000V1993681";"Tirsdag";11146;1;"2017-2019"
"00000V1993681";"Onsdag";9895;1;"2017-2019"
"00000V1993681";"Skjærtorsdag";5023;1;"2017-2019"
"00000V1993681";"Langfredag";4504;1;"2017-2019"
"00000V1993681";"Påskeaften";5145;1;"2017-2019"
"00000V1993681";"1. påskedag";5554;1;"2017-2019"
"00000V1993681";"2. påskedag";8085;1;"2017-2019"
"00222V444290";"Fredag";12471;3;"2017-2019"
"00222V444290";"Lørdag";8401;3;"2017-2019"
"00222V444290";"Palmesøndag";6667;3;"2017-2019"
"00222V444290";"Mandag";8675;3;"2017-2019"
"00222V444290";"Tirsdag";8667;3;"2017-2019"
"00222V444290";"Onsdag";7566;3;"2017-2019"
"00222V444290";"Skjærtorsdag";4554;3;"2017-2019"
"00222V444290";"Langfredag";4381;3;"2017-2019"
"00222V444290";"Påskeaften";5012;3;"2017-2019"
"00222V444290";"1. påskedag";6295;3;"2017-2019"
"00222V444290";"2. påskedag";8535;3;"2017-2019"
"00378V444233";"Fredag";87336;3;"2017-2019"
"00378V444233";"Lørdag";64287;3;"2017-2019"
"00378V444233";"Palmesøndag";51222;3;"2017-2019"
"00378V444233";"Mandag";73810;3;"2017-2019"
"00378V444233";"Tirsdag";72486;3;"2017-2019"
"00378V444233";"Onsdag";68260;3;"2017-2019"
"00378V444233";"Skjærtorsdag";41558;3;"2017-2019"
"00378V444233";"Langfredag";38289;3;"2017-2019"
"00378V444233";"Påskeaften";44251;3;"2017-2019"
"00378V444233";"1. påskedag";54818;3;"2017-2019"
"00378V444233";"2. påskedag";52871;3;"2017-2019"
"00462V320124";"Fredag";8224;3;"2017-2019"
"00462V320124";"Lørdag";5087;3;"2017-2019"
"00462V320124";"Palmesøndag";4853;3;"2017-2019"
"00462V320124";"Mandag";6305;3;"2017-2019"
"00462V320124";"Tirsdag";6144;3;"2017-2019"
"00462V320124";"Onsdag";6202;3;"2017-2019"
"00462V320124";"Skjærtorsdag";4125;3;"2017-2019"
"00462V320124";"Langfredag";4292;3;"2017-2019"
"00462V320124";"Påskeaften";4272;3;"2017-2019"
"00462V320124";"1. påskedag";5486;3;"2017-2019"
"00462V320124";"2. påskedag";5556;3;"2017-2019"
"00492V443603";"Fredag";12232;3;"2017-2019"
"00492V443603";"Lørdag";7450;3;"2017-2019"
"00492V443603";"Palmesøndag";5745;3;"2017-2019"
"00492V443603";"Mandag";8205;3;"2017-2019"
"00492V443603";"Tirsdag";7820;3;"2017-2019"
"00492V443603";"Onsdag";6953;3;"2017-2019"
"00492V443603";"Skjærtorsdag";3517;3;"2017-2019"
"00492V443603";"Langfredag";3269;3;"2017-2019"
"00492V443603";"Påskeaften";4272;3;"2017-2019"
"00492V443603";"1. påskedag";5158;3;"2017-2019"
"00492V443603";"2. påskedag";6916;3;"2017-2019"
"00737V704646";"Fredag";1345;3;"2017-2019"
"00737V704646";"Lørdag";1532;3;"2017-2019"
"00737V704646";"Palmesøndag";1312;3;"2017-2019"
"00737V704646";"Mandag";1640;3;"2017-2019"
"00737V704646";"Tirsdag";1658;3;"2017-2019"
"00737V704646";"Onsdag";2135;3;"2017-2019"
"00737V704646";"Skjærtorsdag";1868;3;"2017-2019"
"00737V704646";"Langfredag";1047;3;"2017-2019"
"00737V704646";"Påskeaften";925;3;"2017-2019"
"00737V704646";"1. påskedag";1326;3;"2017-2019"
"00737V704646";"2. påskedag";852;3;"2017-2019"
"01615V443711";"Fredag";11348;1;"2017-2019"
"01615V443711";"Lørdag";7551;1;"2017-2019"
"01615V443711";"Palmesøndag";5435;1;"2017-2019"
"01615V443711";"Mandag";9232;1;"2017-2019"
"01615V443711";"Tirsdag";8953;1;"2017-2019"
"01615V443711";"Onsdag";8315;1;"2017-2019"
"01615V443711";"Skjærtorsdag";4819;1;"2017-2019"
"01615V443711";"Langfredag";4899;1;"2017-2019"
"01615V443711";"Påskeaften";6112;1;"2017-2019"
"01615V443711";"1. påskedag";5442;1;"2017-2019"
"01615V443711";"2. påskedag";6134;1;"2017-2019"
"01676V41944";"Fredag";15616;1;"2017-2019"
"01676V41944";"Lørdag";10484;1;"2017-2019"
"01676V41944";"Palmesøndag";7719;1;"2017-2019"
"01676V41944";"Mandag";11456;1;"2017-2019"
"01676V41944";"Tirsdag";11082;1;"2017-2019"
"01676V41944";"Onsdag";9999;1;"2017-2019"
"01676V41944";"Skjærtorsdag";5739;1;"2017-2019"
"01676V41944";"Langfredag";5443;1;"2017-2019"
"01676V41944";"Påskeaften";6781;1;"2017-2019"
"01676V41944";"1. påskedag";7813;1;"2017-2019"
"01676V41944";"2. påskedag";9933;1;"2017-2019"
"01777V885181";"Fredag";1660;2;"2017-2019"
"01777V885181";"Lørdag";2017;2;"2017-2019"
"01777V885181";"Palmesøndag";1331;2;"2017-2019"
"01777V885181";"Mandag";1761;2;"2017-2019"
"01777V885181";"Tirsdag";2065;2;"2017-2019"
"01777V885181";"Onsdag";2652;2;"2017-2019"
"01777V885181";"Skjærtorsdag";2926;2;"2017-2019"
"01777V885181";"Langfredag";2188;2;"2017-2019"
"01777V885181";"Påskeaften";2013;2;"2017-2019"
"01777V885181";"1. påskedag";1593;2;"2017-2019"
"01777V885181";"2. påskedag";1428;2;"2017-2019"
"02087V625292";"Fredag";19748;3;"2017-2019"
"02087V625292";"Lørdag";12982;3;"2017-2019"
"02087V625292";"Palmesøndag";11321;3;"2017-2019"
"02087V625292";"Mandag";16250;3;"2017-2019"
"02087V625292";"Tirsdag";16020;3;"2017-2019"
"02087V625292";"Onsdag";14937;3;"2017-2019"
"02087V625292";"Skjærtorsdag";10156;3;"2017-2019"
"02087V625292";"Langfredag";9543;3;"2017-2019"
"02087V625292";"Påskeaften";10052;3;"2017-2019"
"02087V625292";"1. påskedag";12195;3;"2017-2019"
"02087V625292";"2. påskedag";12187;3;"2017-2019"
"02345V805724";"Fredag";8843;3;"2017-2019"
"02345V805724";"Lørdag";5774;3;"2017-2019"
"02345V805724";"Palmesøndag";4588;3;"2017-2019"
"02345V805724";"Mandag";7032;3;"2017-2019"
"02345V805724";"Tirsdag";7154;3;"2017-2019"
"02345V805724";"Onsdag";6198;3;"2017-2019"
"02345V805724";"Skjærtorsdag";3588;3;"2017-2019"
"02345V805724";"Langfredag";3608;3;"2017-2019"
"02345V805724";"Påskeaften";4541;3;"2017-2019"
"02345V805724";"1. påskedag";4109;3;"2017-2019"
"02345V805724";"2. påskedag";5295;3;"2017-2019"
"02535V971411";"Fredag";221;1;"2017-2019"
"02535V971411";"Lørdag";310;1;"2017-2019"
"02535V971411";"Palmesøndag";338;1;"2017-2019"
"02535V971411";"Mandag";238;1;"2017-2019"
"02535V971411";"Tirsdag";245;1;"2017-2019"
"02535V971411";"Onsdag";342;1;"2017-2019"
"02535V971411";"Skjærtorsdag";588;1;"2017-2019"
"02535V971411";"Langfredag";409;1;"2017-2019"
"02535V971411";"Påskeaften";458;1;"2017-2019"
"02535V971411";"1. påskedag";462;1;"2017-2019"
"02535V971411";"2. påskedag";469;1;"2017-2019"
"02636V1125920";"Fredag";19547;2;"2017-2019"
"02636V1125920";"Lørdag";13536;2;"2017-2019"
"02636V1125920";"Palmesøndag";10045;2;"2017-2019"
"02636V1125920";"Mandag";16266;2;"2017-2019"
"02636V1125920";"Tirsdag";16015;2;"2017-2019"
"02636V1125920";"Onsdag";14668;2;"2017-2019"
"02636V1125920";"Skjærtorsdag";8442;2;"2017-2019"
"02636V1125920";"Langfredag";7349;2;"2017-2019"
"02636V1125920";"Påskeaften";10258;2;"2017-2019"
"02636V1125920";"1. påskedag";10215;2;"2017-2019"
"02636V1125920";"2. påskedag";12819;2;"2017-2019"
"03038V2403072";"Fredag";23911;3;"2017-2019"
"03038V2403072";"Lørdag";16373;3;"2017-2019"
"03038V2403072";"Palmesøndag";11173;3;"2017-2019"
"03038V2403072";"Mandag";19662;3;"2017-2019"
"03038V2403072";"Tirsdag";18747;3;"2017-2019"
"03038V2403072";"Onsdag";17265;3;"2017-2019"
"03038V2403072";"Skjærtorsdag";8650;3;"2017-2019"
"03038V2403072";"Langfredag";8280;3;"2017-2019"
"03038V2403072";"Påskeaften";10912;3;"2017-2019"
"03038V2403072";"1. påskedag";10604;3;"2017-2019"
"03038V2403072";"2. påskedag";13949;3;"2017-2019"
"03476V41818";"Fredag";10771;2;"2017-2019"
"03476V41818";"Lørdag";6503;2;"2017-2019"
"03476V41818";"Palmesøndag";5545;2;"2017-2019"
"03476V41818";"Mandag";6957;2;"2017-2019"
"03476V41818";"Tirsdag";6893;2;"2017-2019"
"03476V41818";"Onsdag";6245;2;"2017-2019"
"03476V41818";"Skjærtorsdag";3745;2;"2017-2019"
"03476V41818";"Langfredag";3651;2;"2017-2019"
"03476V41818";"Påskeaften";4312;2;"2017-2019"
"03476V41818";"1. påskedag";5381;2;"2017-2019"
"03476V41818";"2. påskedag";7482;2;"2017-2019"
"03819V320689";"Fredag";11939;2;"2017-2019"
"03819V320689";"Lørdag";6749;2;"2017-2019"
"03819V320689";"Palmesøndag";5722;2;"2017-2019"
"03819V320689";"Mandag";8941;2;"2017-2019"
"03819V320689";"Tirsdag";8878;2;"2017-2019"
"03819V320689";"Onsdag";7888;2;"2017-2019"
"03819V320689";"Skjærtorsdag";4610;2;"2017-2019"
"03819V320689";"Langfredag";4572;2;"2017-2019"
"03819V320689";"Påskeaften";4991;2;"2017-2019"
"03819V320689";"1. påskedag";5382;2;"2017-2019"
"03819V320689";"2. påskedag";6794;2;"2017-2019"
"03836V1125958";"Fredag";6778;3;"2017-2019"
"03836V1125958";"Lørdag";5052;3;"2017-2019"
"03836V1125958";"Palmesøndag";4044;3;"2017-2019"
"03836V1125958";"Mandag";5847;3;"2017-2019"
"03836V1125958";"Tirsdag";5608;3;"2017-2019"
"03836V1125958";"Onsdag";5588;3;"2017-2019"
"03836V1125958";"Skjærtorsdag";3401;3;"2017-2019"
"03836V1125958";"Langfredag";3144;3;"2017-2019"
"03836V1125958";"Påskeaften";4151;3;"2017-2019"
"03836V1125958";"1. påskedag";4117;3;"2017-2019"
"03836V1125958";"2. påskedag";5157;3;"2017-2019"
"04049V805680";"Fredag";17122;2;"2017-2019"
"04049V805680";"Lørdag";11537;2;"2017-2019"
"04049V805680";"Palmesøndag";8895;2;"2017-2019"
"04049V805680";"Mandag";15114;2;"2017-2019"
"04049V805680";"Tirsdag";15331;2;"2017-2019"
"04049V805680";"Onsdag";14775;2;"2017-2019"
"04049V805680";"Skjærtorsdag";8508;2;"2017-2019"
"04049V805680";"Langfredag";8708;2;"2017-2019"
"04049V805680";"Påskeaften";10108;2;"2017-2019"
"04049V805680";"1. påskedag";9683;2;"2017-2019"
"04049V805680";"2. påskedag";10244;2;"2017-2019"
"04300V72813";"Fredag";9168;3;"2017-2019"
"04300V72813";"Lørdag";7020;3;"2017-2019"
"04300V72813";"Palmesøndag";5524;3;"2017-2019"
"04300V72813";"Mandag";6723;3;"2017-2019"
"04300V72813";"Tirsdag";6787;3;"2017-2019"
"04300V72813";"Onsdag";6363;3;"2017-2019"
"04300V72813";"Skjærtorsdag";4085;3;"2017-2019"
"04300V72813";"Langfredag";3948;3;"2017-2019"
"04300V72813";"Påskeaften";5008;3;"2017-2019"
"04300V72813";"1. påskedag";4901;3;"2017-2019"
"04300V72813";"2. påskedag";5978;3;"2017-2019"
"04525V625637";"Fredag";8393;3;"2017-2019"
"04525V625637";"Lørdag";3315;3;"2017-2019"
"04525V625637";"Palmesøndag";2625;3;"2017-2019"
"04525V625637";"Mandag";5698;3;"2017-2019"
"04525V625637";"Tirsdag";5551;3;"2017-2019"
"04525V625637";"Onsdag";4952;3;"2017-2019"
"04525V625637";"Skjærtorsdag";2252;3;"2017-2019"
"04525V625637";"Langfredag";1949;3;"2017-2019"
"04525V625637";"Påskeaften";2158;3;"2017-2019"
"04525V625637";"1. påskedag";2089;3;"2017-2019"
"04525V625637";"2. påskedag";2394;3;"2017-2019"
"04873V320700";"Fredag";8670;2;"2017-2019"
"04873V320700";"Lørdag";4384;2;"2017-2019"
"04873V320700";"Palmesøndag";2396;2;"2017-2019"
"04873V320700";"Mandag";7163;2;"2017-2019"
"04873V320700";"Tirsdag";6962;2;"2017-2019"
"04873V320700";"Onsdag";5496;2;"2017-2019"
"04873V320700";"Skjærtorsdag";1683;2;"2017-2019"
"04873V320700";"Langfredag";1763;2;"2017-2019"
"04873V320700";"Påskeaften";2747;2;"2017-2019"
"04873V320700";"1. påskedag";1877;2;"2017-2019"
"04873V320700";"2. påskedag";2905;2;"2017-2019"
"04904V971774";"Fredag";20247;3;"2017-2019"
"04904V971774";"Lørdag";22379;3;"2017-2019"
"04904V971774";"Palmesøndag";18078;3;"2017-2019"
"04904V971774";"Mandag";22626;3;"2017-2019"
"04904V971774";"Tirsdag";23620;3;"2017-2019"
"04904V971774";"Onsdag";27738;3;"2017-2019"
"04904V971774";"Skjærtorsdag";17850;3;"2017-2019"
"04904V971774";"Langfredag";18111;3;"2017-2019"
"04904V971774";"Påskeaften";15871;3;"2017-2019"
"04904V971774";"1. påskedag";16866;3;"2017-2019"
"04904V971774";"2. påskedag";15518;3;"2017-2019"
"04925V444232";"Fredag";71522;3;"2017-2019"
"04925V444232";"Lørdag";52158;3;"2017-2019"
"04925V444232";"Palmesøndag";44297;3;"2017-2019"
"04925V444232";"Mandag";59255;3;"2017-2019"
"04925V444232";"Tirsdag";58800;3;"2017-2019"
"04925V444232";"Onsdag";56297;3;"2017-2019"
"04925V444232";"Skjærtorsdag";36762;3;"2017-2019"
"04925V444232";"Langfredag";32674;3;"2017-2019"
"04925V444232";"Påskeaften";35631;3;"2017-2019"
"04925V444232";"1. påskedag";47457;3;"2017-2019"
"04925V444232";"2. påskedag";44080;3;"2017-2019"
"04939V804763";"Fredag";317;2;"2017-2019"
"04939V804763";"Lørdag";197;2;"2017-2019"
"04939V804763";"Palmesøndag";179;2;"2017-2019"
"04939V804763";"Mandag";229;2;"2017-2019"
"04939V804763";"Tirsdag";236;2;"2017-2019"
"04939V804763";"Onsdag";319;2;"2017-2019"
"04939V804763";"Skjærtorsdag";277;2;"2017-2019"
"04939V804763";"Langfredag";275;2;"2017-2019"
"04939V804763";"Påskeaften";156;2;"2017-2019"
"04939V804763";"1. påskedag";196;2;"2017-2019"
"04939V804763";"2. påskedag";132;2;"2017-2019"
"05293V1125916";"Fredag";9355;3;"2017-2019"
"05293V1125916";"Lørdag";3774;3;"2017-2019"
"05293V1125916";"Palmesøndag";3129;3;"2017-2019"
"05293V1125916";"Mandag";6856;3;"2017-2019"
"05293V1125916";"Tirsdag";6192;3;"2017-2019"
"05293V1125916";"Onsdag";4855;3;"2017-2019"
"05293V1125916";"Skjærtorsdag";2089;3;"2017-2019"
"05293V1125916";"Langfredag";2137;3;"2017-2019"
"05293V1125916";"Påskeaften";2352;3;"2017-2019"
"05293V1125916";"1. påskedag";2588;3;"2017-2019"
"05293V1125916";"2. påskedag";3789;3;"2017-2019"
"05406V805081";"Fredag";6732;3;"2017-2019"
"05406V805081";"Lørdag";4288;3;"2017-2019"
"05406V805081";"Palmesøndag";3320;3;"2017-2019"
"05406V805081";"Mandag";5245;3;"2017-2019"
"05406V805081";"Tirsdag";5237;3;"2017-2019"
"05406V805081";"Onsdag";4767;3;"2017-2019"
"05406V805081";"Skjærtorsdag";2765;3;"2017-2019"
"05406V805081";"Langfredag";2689;3;"2017-2019"
"05406V805081";"Påskeaften";2986;3;"2017-2019"
"05406V805081";"1. påskedag";2745;3;"2017-2019"
"05406V805081";"2. påskedag";3708;3;"2017-2019"
"05658V320707";"Fredag";11132;2;"2017-2019"
"05658V320707";"Lørdag";6937;2;"2017-2019"
"05658V320707";"Palmesøndag";4448;2;"2017-2019"
"05658V320707";"Mandag";8679;2;"2017-2019"
"05658V320707";"Tirsdag";8635;2;"2017-2019"
"05658V320707";"Onsdag";7875;2;"2017-2019"
"05658V320707";"Skjærtorsdag";3622;2;"2017-2019"
"05658V320707";"Langfredag";3501;2;"2017-2019"
"05658V320707";"Påskeaften";5051;2;"2017-2019"
"05658V320707";"1. påskedag";4244;2;"2017-2019"
"05658V320707";"2. påskedag";5408;2;"2017-2019"
"05732V971567";"Fredag";203;1;"2017-2019"
"05732V971567";"Lørdag";227;1;"2017-2019"
"05732V971567";"Palmesøndag";190;1;"2017-2019"
"05732V971567";"Mandag";265;1;"2017-2019"
"05732V971567";"Tirsdag";264;1;"2017-2019"
"05732V971567";"Onsdag";317;1;"2017-2019"
"05732V971567";"Skjærtorsdag";303;1;"2017-2019"
"05732V971567";"Langfredag";279;1;"2017-2019"
"05732V971567";"Påskeaften";195;1;"2017-2019"
"05732V971567";"1. påskedag";217;1;"2017-2019"
"05732V971567";"2. påskedag";162;1;"2017-2019"
"06750V2429605";"Fredag";16897;3;"2017-2019"
"06750V2429605";"Lørdag";13331;3;"2017-2019"
"06750V2429605";"Palmesøndag";4859;3;"2017-2019"
"06750V2429605";"Mandag";14603;3;"2017-2019"
"06750V2429605";"Tirsdag";14036;3;"2017-2019"
"06750V2429605";"Onsdag";12535;3;"2017-2019"
"06750V2429605";"Skjærtorsdag";3356;3;"2017-2019"
"06750V2429605";"Langfredag";3427;3;"2017-2019"
"06750V2429605";"Påskeaften";8131;3;"2017-2019"
"06750V2429605";"1. påskedag";4147;3;"2017-2019"
"06750V2429605";"2. påskedag";6684;3;"2017-2019"
"06970V72811";"Fredag";63029;1;"2017-2019"
"06970V72811";"Lørdag";34752;1;"2017-2019"
"06970V72811";"Palmesøndag";26708;1;"2017-2019"
"06970V72811";"Mandag";44747;1;"2017-2019"
"06970V72811";"Tirsdag";42622;1;"2017-2019"
"06970V72811";"Onsdag";37492;1;"2017-2019"
"06970V72811";"Skjærtorsdag";20645;1;"2017-2019"
"06970V72811";"Langfredag";19082;1;"2017-2019"
"06970V72811";"Påskeaften";21989;1;"2017-2019"
"06970V72811";"1. påskedag";28948;1;"2017-2019"
"06970V72811";"2. påskedag";34037;1;"2017-2019"
"08446V805082";"Fredag";2276;3;"2017-2019"
"08446V805082";"Lørdag";1536;3;"2017-2019"
"08446V805082";"Palmesøndag";1155;3;"2017-2019"
"08446V805082";"Mandag";1783;3;"2017-2019"
"08446V805082";"Tirsdag";1858;3;"2017-2019"
"08446V805082";"Onsdag";1694;3;"2017-2019"
"08446V805082";"Skjærtorsdag";783;3;"2017-2019"
"08446V805082";"Langfredag";862;3;"2017-2019"
"08446V805082";"Påskeaften";1201;3;"2017-2019"
"08446V805082";"1. påskedag";1054;3;"2017-2019"
"08446V805082";"2. påskedag";1522;3;"2017-2019"
"08952V320223";"Fredag";7782;2;"2017-2019"
"08952V320223";"Lørdag";4279;2;"2017-2019"
"08952V320223";"Palmesøndag";3556;2;"2017-2019"
"08952V320223";"Mandag";5337;2;"2017-2019"
"08952V320223";"Tirsdag";5370;2;"2017-2019"
"08952V320223";"Onsdag";4597;2;"2017-2019"
"08952V320223";"Skjærtorsdag";2867;2;"2017-2019"
"08952V320223";"Langfredag";2750;2;"2017-2019"
"08952V320223";"Påskeaften";3262;2;"2017-2019"
"08952V320223";"1. påskedag";3167;2;"2017-2019"
"08952V320223";"2. påskedag";3734;2;"2017-2019"
"09105V320634";"Fredag";8915;3;"2017-2019"
"09105V320634";"Lørdag";4785;3;"2017-2019"
"09105V320634";"Palmesøndag";4771;3;"2017-2019"
"09105V320634";"Mandag";6676;3;"2017-2019"
"09105V320634";"Tirsdag";6447;3;"2017-2019"
"09105V320634";"Onsdag";5774;3;"2017-2019"
"09105V320634";"Skjærtorsdag";3776;3;"2017-2019"
"09105V320634";"Langfredag";3438;3;"2017-2019"
"09105V320634";"Påskeaften";3447;3;"2017-2019"
"09105V320634";"1. påskedag";4192;3;"2017-2019"
"09105V320634";"2. påskedag";5564;3;"2017-2019"
"09269V971425";"Fredag";398;1;"2017-2019"
"09269V971425";"Lørdag";309;1;"2017-2019"
"09269V971425";"Palmesøndag";332;1;"2017-2019"
"09269V971425";"Mandag";420;1;"2017-2019"
"09269V971425";"Tirsdag";419;1;"2017-2019"
"09269V971425";"Onsdag";573;1;"2017-2019"
"09269V971425";"Skjærtorsdag";656;1;"2017-2019"
"09269V971425";"Langfredag";486;1;"2017-2019"
"09269V971425";"Påskeaften";496;1;"2017-2019"
"09269V971425";"1. påskedag";551;1;"2017-2019"
"09269V971425";"2. påskedag";494;1;"2017-2019"
"10236V72161";"Fredag";10691;1;"2017-2019"
"10236V72161";"Lørdag";8242;1;"2017-2019"
"10236V72161";"Palmesøndag";6359;1;"2017-2019"
"10236V72161";"Mandag";7302;1;"2017-2019"
"10236V72161";"Tirsdag";6990;1;"2017-2019"
"10236V72161";"Onsdag";6691;1;"2017-2019"
"10236V72161";"Skjærtorsdag";4908;1;"2017-2019"
"10236V72161";"Langfredag";4932;1;"2017-2019"
"10236V72161";"Påskeaften";6173;1;"2017-2019"
"10236V72161";"1. påskedag";5929;1;"2017-2019"
"10236V72161";"2. påskedag";6296;1;"2017-2019"
"10795V320297";"Fredag";11298;3;"2017-2019"
"10795V320297";"Lørdag";7635;3;"2017-2019"
"10795V320297";"Palmesøndag";6105;3;"2017-2019"
"10795V320297";"Mandag";8356;3;"2017-2019"
"10795V320297";"Tirsdag";8301;3;"2017-2019"
"10795V320297";"Onsdag";7488;3;"2017-2019"
"10795V320297";"Skjærtorsdag";4600;3;"2017-2019"
"10795V320297";"Langfredag";4652;3;"2017-2019"
"10795V320297";"Påskeaften";5654;3;"2017-2019"
"10795V320297";"1. påskedag";5684;3;"2017-2019"
"10795V320297";"2. påskedag";6438;3;"2017-2019"
"10924V2275488";"Fredag";8458;1;"2017-2019"
"10924V2275488";"Lørdag";5306;1;"2017-2019"
"10924V2275488";"Palmesøndag";4210;1;"2017-2019"
"10924V2275488";"Mandag";6803;1;"2017-2019"
"10924V2275488";"Tirsdag";6433;1;"2017-2019"
"10924V2275488";"Onsdag";5949;1;"2017-2019"
"10924V2275488";"Skjærtorsdag";3340;1;"2017-2019"
"10924V2275488";"Langfredag";3363;1;"2017-2019"
"10924V2275488";"Påskeaften";4045;1;"2017-2019"
"10924V2275488";"1. påskedag";3966;1;"2017-2019"
"10924V2275488";"2. påskedag";5002;1;"2017-2019"
"11051V704737";"Fredag";519;3;"2017-2019"
"11051V704737";"Lørdag";634;3;"2017-2019"
"11051V704737";"Palmesøndag";398;3;"2017-2019"
"11051V704737";"Mandag";795;3;"2017-2019"
"11051V704737";"Tirsdag";705;3;"2017-2019"
"11051V704737";"Onsdag";816;3;"2017-2019"
"11051V704737";"Skjærtorsdag";834;3;"2017-2019"
"11051V704737";"Langfredag";506;3;"2017-2019"
"11051V704737";"Påskeaften";592;3;"2017-2019"
"11051V704737";"1. påskedag";472;3;"2017-2019"
"11051V704737";"2. påskedag";393;3;"2017-2019"
"11192V805709";"Fredag";13162;2;"2017-2019"
"11192V805709";"Lørdag";9297;2;"2017-2019"
"11192V805709";"Palmesøndag";7499;2;"2017-2019"
"11192V805709";"Mandag";11413;2;"2017-2019"
"11192V805709";"Tirsdag";11264;2;"2017-2019"
"11192V805709";"Onsdag";10686;2;"2017-2019"
"11192V805709";"Skjærtorsdag";6525;2;"2017-2019"
"11192V805709";"Langfredag";6494;2;"2017-2019"
"11192V805709";"Påskeaften";7802;2;"2017-2019"
"11192V805709";"1. påskedag";7139;2;"2017-2019"
"11192V805709";"2. påskedag";8202;2;"2017-2019"
"11531V320190";"Fredag";15888;2;"2017-2019"
"11531V320190";"Lørdag";9952;2;"2017-2019"
"11531V320190";"Palmesøndag";4991;2;"2017-2019"
"11531V320190";"Mandag";13472;2;"2017-2019"
"11531V320190";"Tirsdag";13285;2;"2017-2019"
"11531V320190";"Onsdag";11299;2;"2017-2019"
"11531V320190";"Skjærtorsdag";3898;2;"2017-2019"
"11531V320190";"Langfredag";4108;2;"2017-2019"
"11531V320190";"Påskeaften";6974;2;"2017-2019"
"11531V320190";"1. påskedag";4602;2;"2017-2019"
"11531V320190";"2. påskedag";5775;2;"2017-2019"
"12021V805693";"Fredag";17875;2;"2017-2019"
"12021V805693";"Lørdag";10408;2;"2017-2019"
"12021V805693";"Palmesøndag";8418;2;"2017-2019"
"12021V805693";"Mandag";14065;2;"2017-2019"
"12021V805693";"Tirsdag";13472;2;"2017-2019"
"12021V805693";"Onsdag";12022;2;"2017-2019"
"12021V805693";"Skjærtorsdag";7074;2;"2017-2019"
"12021V805693";"Langfredag";6924;2;"2017-2019"
"12021V805693";"Påskeaften";7600;2;"2017-2019"
"12021V805693";"1. påskedag";8025;2;"2017-2019"
"12021V805693";"2. påskedag";10247;2;"2017-2019"
"12357V625212";"Fredag";58783;3;"2017-2019"
"12357V625212";"Lørdag";43303;3;"2017-2019"
"12357V625212";"Palmesøndag";37084;3;"2017-2019"
"12357V625212";"Mandag";52612;3;"2017-2019"
"12357V625212";"Tirsdag";52671;3;"2017-2019"
"12357V625212";"Onsdag";51781;3;"2017-2019"
"12357V625212";"Skjærtorsdag";32712;3;"2017-2019"
"12357V625212";"Langfredag";30118;3;"2017-2019"
"12357V625212";"Påskeaften";32143;3;"2017-2019"
"12357V625212";"1. påskedag";39734;3;"2017-2019"
"12357V625212";"2. påskedag";37554;3;"2017-2019"
"12478V320582";"Fredag";68474;1;"2017-2019"
"12478V320582";"Lørdag";42549;1;"2017-2019"
"12478V320582";"Palmesøndag";33469;1;"2017-2019"
"12478V320582";"Mandag";55072;1;"2017-2019"
"12478V320582";"Tirsdag";54471;1;"2017-2019"
"12478V320582";"Onsdag";47053;1;"2017-2019"
"12478V320582";"Skjærtorsdag";27574;1;"2017-2019"
"12478V320582";"Langfredag";26031;1;"2017-2019"
"12478V320582";"Påskeaften";31324;1;"2017-2019"
"12478V320582";"1. påskedag";33122;1;"2017-2019"
"12478V320582";"2. påskedag";35886;1;"2017-2019"
"13177V930320";"Fredag";638;3;"2017-2019"
"13177V930320";"Lørdag";618;3;"2017-2019"
"13177V930320";"Palmesøndag";417;3;"2017-2019"
"13177V930320";"Mandag";681;3;"2017-2019"
"13177V930320";"Tirsdag";666;3;"2017-2019"
"13177V930320";"Onsdag";795;3;"2017-2019"
"13177V930320";"Skjærtorsdag";641;3;"2017-2019"
"13177V930320";"Langfredag";519;3;"2017-2019"
"13177V930320";"Påskeaften";742;3;"2017-2019"
"13177V930320";"1. påskedag";461;3;"2017-2019"
"13177V930320";"2. påskedag";484;3;"2017-2019"
"13322V443660";"Fredag";14441;2;"2017-2019"
"13322V443660";"Lørdag";10196;2;"2017-2019"
"13322V443660";"Palmesøndag";7221;2;"2017-2019"
"13322V443660";"Mandag";10652;2;"2017-2019"
"13322V443660";"Tirsdag";10482;2;"2017-2019"
"13322V443660";"Onsdag";9462;2;"2017-2019"
"13322V443660";"Skjærtorsdag";5249;2;"2017-2019"
"13322V443660";"Langfredag";5066;2;"2017-2019"
"13322V443660";"Påskeaften";6522;2;"2017-2019"
"13322V443660";"1. påskedag";7201;2;"2017-2019"
"13322V443660";"2. påskedag";9172;2;"2017-2019"
"13447V625213";"Fredag";77003;3;"2017-2019"
"13447V625213";"Lørdag";58361;3;"2017-2019"
"13447V625213";"Palmesøndag";48799;3;"2017-2019"
"13447V625213";"Mandag";70007;3;"2017-2019"
"13447V625213";"Tirsdag";68675;3;"2017-2019"
"13447V625213";"Onsdag";64717;3;"2017-2019"
"13447V625213";"Skjærtorsdag";40097;3;"2017-2019"
"13447V625213";"Langfredag";37738;3;"2017-2019"
